timestamp,TP9,AF7,AF8,TP10
1789913200.545725,0.000,0.000,-0.488,0.000
1789913200.549584,-0.488,0.000,-0.488,0.000
1789913200.553444,0.000,-0.977,1.953,-3.906
1789913200.557304,0.977,0.977,-5.859,7.812
1789913200.561163,-4.883,-5.859,23.926,-45.898
1789913200.565023,20.996,-16.113,45.410,-108.887
1789913200.568882,36.133,-12.207,26.855,-99.121
1789913200.572742,-10.742,-8.301,35.156,-104.980
1789913200.576602,-15.137,-9.766,32.227,-102.051
1789913200.580461,24.902,-13.184,26.855,-100.098
1789913200.584321,41.992,-12.695,25.879,-95.215
1789913200.588180,0.000,-14.160,24.414,-104.980
1789913200.590904,-20.020,-16.602,26.367,-106.934
1789913200.594670,13.184,-11.719,25.391,-82.031
1789913200.598434,54.688,-13.184,26.855,-60.059
1789913200.602200,28.809,-20.508,28.320,-63.477
1789913200.605964,-26.367,-29.297,23.438,-78.125
1789913200.609730,-8.789,-31.250,20.996,-67.871
1789913200.613494,40.039,-21.973,26.367,-51.758
1789913200.617260,48.828,-17.578,29.297,-56.641
1789913200.621024,0.488,-19.043,23.926,-86.914
1789913200.624789,-1.465,-19.043,23.438,-94.727
1789913200.628554,39.062,-17.578,25.879,-77.148
1789913200.632319,55.176,-5.371,32.715,-82.031
1789913200.633310,18.066,13.672,40.527,-111.816
1789913200.636959,11.230,21.973,42.969,-119.629
1789913200.640609,47.852,8.789,38.574,-114.258
1789913200.644258,72.266,-3.906,42.969,-103.027
1789913200.647907,40.527,-8.789,45.898,-117.676
1789913200.651557,9.766,-13.672,33.691,-142.578
1789913200.655206,28.809,0.488,26.367,-130.859
1789913200.658855,48.340,0.977,26.367,-113.281
1789913200.662505,18.066,-16.113,21.484,-123.047
1789913200.666154,-17.090,-7.812,28.320,-135.742
1789913200.669804,1.953,2.441,40.527,-121.094
1789913200.673453,44.922,0.000,38.086,-119.629
1789913200.673183,0.000,4.395,30.273,-120.605
1789913200.676723,0.000,10.254,43.945,-128.418
1789913200.680264,0.000,19.531,62.988,-118.164
1789913200.683804,0.000,11.230,45.410,-106.934
1789913200.687345,0.000,-8.301,27.344,-111.328
1789913200.690885,0.000,-1.465,38.574,-119.141
1789913200.694426,0.000,-5.859,40.527,-121.582
1789913200.697966,0.000,7.812,29.297,-104.492
1789913200.701507,0.000,12.695,33.691,-101.562
1789913200.705047,0.000,-9.766,39.551,-125.977
1789913200.708588,0.000,-1.465,38.086,-134.277
1789913200.712128,0.000,12.207,42.480,-116.211
1789913200.712235,45.898,2.930,47.363,-104.980
1789913200.715704,30.762,-7.812,47.363,-115.723
1789913200.719173,-18.066,-10.254,38.574,-149.414
1789913200.722642,-6.836,-2.441,38.574,-143.555
1789913200.726111,47.363,5.371,42.969,-117.188
1789913200.729580,49.316,-6.836,37.598,-113.770
1789913200.733049,0.977,3.418,50.293,-125.000
1789913200.736518,-0.977,4.883,56.152,-126.465
1789913200.739987,37.109,0.488,41.016,-104.004
1789913200.743456,58.594,4.883,37.598,-80.566
1789913200.746925,11.230,5.859,47.363,-102.539
1789913200.750394,-15.625,13.672,53.223,-116.699
1789913200.753075,19.043,10.254,54.688,-104.980
1789913200.756531,38.574,3.418,42.969,-107.910
1789913200.759987,-2.930,-7.812,23.926,-129.395
1789913200.763443,-52.246,-33.203,13.672,-157.227
1789913200.766899,-27.832,-38.086,20.508,-148.926
1789913200.770355,10.742,-25.879,24.902,-118.652
1789913200.773810,-3.906,-16.113,14.648,-116.211
1789913200.777266,-41.016,-18.555,10.254,-131.348
1789913200.780722,-26.367,-11.230,14.160,-129.883
1789913200.784178,14.648,2.930,19.043,-95.703
1789913200.787634,26.367,4.395,18.555,-70.312
1789913200.791090,-7.812,1.953,21.484,-93.262
1789913200.794266,-4.883,6.348,22.461,-96.191
1789913200.797718,26.367,4.883,19.043,-83.984
1789913200.801170,41.016,8.301,21.973,-69.336
1789913200.804622,5.859,13.184,25.391,-81.543
1789913200.808074,-8.789,16.113,26.855,-83.984
1789913200.811526,29.297,24.902,34.668,-57.617
1789913200.814978,55.664,32.715,37.109,-49.316
1789913200.818430,45.898,39.062,41.504,-61.523
1789913200.821882,13.672,43.945,46.387,-73.242
1789913200.825334,22.949,41.992,43.457,-68.848
1789913200.828786,57.129,40.039,38.086,-68.848
1789913200.832238,52.246,32.227,34.668,-76.660
1789913200.836104,0.000,27.832,35.645,-88.379
1789913200.839561,0.000,38.574,37.598,-79.102
1789913200.843018,0.000,41.016,37.109,-69.824
1789913200.846475,0.000,40.527,38.574,-64.453
1789913200.849932,0.000,52.246,46.875,-79.102
1789913200.853389,0.000,60.059,49.805,-81.055
1789913200.856846,0.000,61.035,48.340,-57.129
1789913200.860303,0.000,67.871,52.734,-28.809
1789913200.863760,0.000,74.707,54.688,-27.344
1789913200.867216,0.000,73.730,57.617,-46.387
1789913200.870673,0.000,98.145,71.289,-29.785
1789913200.874130,0.000,104.980,84.473,1.953
1789913200.878333,100.098,89.844,90.820,-4.883
1789913200.881797,61.523,96.680,92.773,-30.762
1789913200.885262,60.547,97.168,92.285,-26.367
1789913200.888726,92.285,96.680,96.191,-15.137
1789913200.892191,97.656,99.121,81.543,-12.695
1789913200.895656,49.805,95.703,71.777,-31.250
1789913200.899121,47.852,88.867,71.777,-34.668
1789913200.902585,84.961,91.797,70.801,-16.602
1789913200.906050,97.168,93.750,68.848,-5.371
1789913200.909514,50.293,105.469,82.520,-25.391
1789913200.912979,20.996,90.820,87.891,-41.992
1789913200.916444,48.828,71.289,54.688,-40.039
1789913200.920960,81.543,80.078,43.945,-29.785
1789913200.924435,48.340,77.148,47.852,-46.875
1789913200.927909,9.277,73.730,47.852,-63.477
1789913200.931384,31.250,71.289,50.293,-53.223
1789913200.934858,65.918,74.707,53.711,-41.504
1789913200.938333,62.012,82.031,59.570,-43.945
1789913200.941807,10.742,61.523,54.688,-69.336
1789913200.945281,18.555,51.270,63.965,-51.758
1789913200.948756,59.570,57.129,60.059,-29.785
1789913200.952230,63.965,67.871,42.969,-44.922
1789913200.955704,22.461,77.148,46.875,-60.059
1789913200.959179,17.090,69.824,60.547,-57.129
1789913200.964059,54.688,80.078,69.336,-44.434
1789913200.967545,85.449,82.031,71.289,-32.715
1789913200.971031,48.340,69.824,75.195,-44.922
1789913200.974517,7.324,70.801,61.523,-54.199
1789913200.978003,32.715,77.637,57.617,-36.133
1789913200.981489,63.965,77.637,65.918,-32.715
1789913200.984976,37.109,60.059,55.176,-55.176
1789913200.988462,-9.766,63.965,36.621,-73.730
1789913200.991948,10.742,61.523,37.109,-79.590
1789913200.995434,47.852,48.340,47.363,-71.777
1789913200.998920,41.016,54.199,43.457,-65.430
1789913201.002406,0.488,52.734,42.969,-89.355
1789913201.007245,13.672,53.711,49.805,-93.750
1789913201.010741,53.711,60.059,49.805,-62.988
1789913201.014237,63.477,61.035,56.641,-49.805
1789913201.017734,17.578,61.035,65.918,-69.824
1789913201.021230,0.488,59.082,56.152,-74.219
1789913201.024726,25.391,37.598,41.504,-66.406
1789913201.028223,32.227,11.230,26.367,-68.359
1789913201.031719,-55.176,-26.855,-18.066,-128.418
1789913201.035216,-124.023,-59.570,-54.688,-189.941
1789913201.038712,-95.703,-67.383,-62.500,-184.082
1789913201.042208,-71.289,-69.824,-58.105,-166.016
1789913201.045705,-85.449,-62.988,-50.293,-166.016
1789913201.050763,-119.629,-59.082,-46.875,-185.059
1789913201.054270,-99.121,-44.922,-44.922,-182.129
1789913201.057777,-55.664,-40.039,-38.086,-152.344
1789913201.061284,-58.105,-50.781,-32.715,-143.555
1789913201.064791,-95.703,-36.621,-33.691,-164.551
1789913201.068299,-80.078,-25.391,-24.414,-157.715
1789913201.071806,-34.668,-20.508,-16.113,-125.977
1789913201.075313,-5.859,-4.883,-14.160,-107.910
1789913201.078820,-36.133,5.371,-11.230,-128.418
1789913201.082327,-46.387,-0.488,-9.766,-143.555
1789913201.085835,-13.672,2.441,6.348,-117.676
1789913201.089342,-4.395,3.418,-1.465,-101.074
1789913201.096216,0.000,-2.441,-19.043,-113.281
1789913201.099745,0.000,6.836,-11.719,-115.723
1789913201.103274,0.000,15.137,-4.883,-101.074
1789913201.106802,0.000,14.160,-2.441,-88.867
1789913201.110331,0.000,26.367,2.441,-90.820
1789913201.113860,0.000,18.555,2.441,-97.656
1789913201.117389,0.000,8.301,-3.906,-87.891
1789913201.120918,0.000,20.020,-0.977,-67.871
1789913201.124446,0.000,18.555,-3.418,-65.430
1789913201.127975,0.000,13.184,-11.719,-97.168
1789913201.131504,0.000,20.508,-12.207,-88.379
1789913201.135033,0.000,17.578,0.000,-67.383
1789913201.141643,-4.883,16.602,-3.906,-82.031
1789913201.145190,-45.410,21.973,-12.695,-98.633
1789913201.148737,-59.082,9.766,-5.859,-87.891
1789913201.152285,-25.391,10.254,0.977,-77.148
1789913201.155832,7.324,17.578,5.371,-75.195
1789913201.159379,-17.090,22.949,12.207,-83.496
1789913201.162926,-59.082,24.902,11.230,-108.887
1789913201.166473,-46.875,17.578,-3.906,-115.234
1789913201.170020,-5.859,20.020,-1.465,-97.168
1789913201.173567,-5.859,29.297,7.812,-88.379
1789913201.177114,-54.688,24.902,-0.488,-117.676
1789913201.180662,-45.410,11.719,-6.836,-116.211
1789913201.187283,0.000,18.066,-5.371,-87.891
1789913201.190848,0.000,14.160,-2.930,-86.914
1789913201.194412,0.000,6.836,-2.930,-111.328
1789913201.197976,0.000,16.113,-5.371,-106.445
1789913201.201540,0.000,18.555,-6.348,-95.703
1789913201.205104,0.000,20.020,1.465,-83.496
1789913201.208669,0.000,19.043,-6.348,-87.402
1789913201.212233,0.000,12.695,-14.160,-110.840
1789913201.215797,0.000,14.648,-12.207,-94.727
1789913201.219361,0.000,21.484,-15.137,-77.148
1789913201.222925,0.000,24.902,-9.277,-94.727
1789913201.226490,0.000,23.438,-0.977,-110.352
1789913201.232864,-17.090,23.438,0.000,-104.004
1789913201.236442,23.926,27.344,0.000,-86.426
1789913201.240021,12.207,29.785,0.000,-78.613
1789913201.243600,-34.180,29.785,0.000,-110.840
1789913201.247179,-29.297,23.438,0.000,-119.629
1789913201.250758,3.418,17.090,0.000,-93.262
1789913201.254337,16.113,16.602,0.000,-86.426
1789913201.257915,-36.621,10.742,0.000,-108.398
1789913201.261494,-62.012,6.836,0.000,-123.047
1789913201.265073,-19.043,16.602,0.000,-116.211
1789913201.268652,9.766,22.949,0.000,-110.840
1789913201.272231,-19.531,18.066,0.000,-139.160
1789913201.278469,0.000,14.160,-25.879,-156.250
1789913201.282060,0.000,28.320,-26.855,-137.695
1789913201.285652,0.000,43.945,-23.438,-109.863
