timestamp,TP9,AF7,AF8,TP10
1789910723.918275,-0.488,0.000,-0.488,-0.488
1789910723.922134,0.000,0.000,-0.488,0.000
1789910723.925994,0.488,-2.441,2.930,0.000
1789910723.929854,-2.441,3.906,-19.043,-2.441
1789910723.933713,11.230,-20.508,75.684,11.230
1789910723.937573,13.672,-77.148,-15.137,-0.977
1789910723.941432,-12.695,-74.219,-169.434,-15.625
1789910723.945292,-15.137,-46.387,-91.797,-0.488
1789910723.949152,4.395,-45.898,-85.449,-3.418
1789910723.953011,16.113,-52.734,-86.914,-7.324
1789910723.956871,0.977,-57.617,-83.496,1.953
1789910723.960730,-17.578,-64.941,-83.984,-8.789
1789910723.963470,-8.789,-65.918,-87.891,-22.949
1789910723.967237,10.742,-55.664,-79.590,-8.301
1789910723.971003,-14.160,-60.547,-78.613,-16.602
1789910723.974770,-25.879,-54.199,-79.590,-4.883
1789910723.978536,0.488,-42.969,-77.148,3.418
1789910723.982302,26.367,-54.199,-86.426,-9.277
1789910723.986068,9.766,-50.781,-94.238,-5.859
1789910723.989835,-17.578,-55.664,-89.844,-0.488
1789910723.993601,-5.371,-67.871,-85.449,-2.441
1789910723.997367,20.508,-57.617,-87.891,-19.531
1789910724.001134,23.926,-47.363,-88.379,-13.672
1789910724.004900,-8.789,-47.363,-83.984,-6.348
1789910724.006345,-12.207,-42.969,-71.289,-7.812
1789910724.010015,3.418,-63.477,-80.566,-17.090
1789910724.013684,10.254,-70.312,-81.543,-25.391
1789910724.017354,-8.789,-71.777,-78.613,-17.578
1789910724.021024,-23.926,-77.148,-80.078,-14.160
1789910724.024693,-19.043,-71.777,-79.590,-23.438
1789910724.028363,-3.418,-64.941,-84.473,-18.555
1789910724.032032,-1.953,-56.641,-77.637,-0.977
1789910724.035702,-29.785,-52.246,-70.312,-20.996
1789910724.039371,-40.039,-49.805,-75.195,-34.668
1789910724.043041,-18.066,-52.734,-76.172,-41.016
1789910724.046711,6.836,-50.293,-62.500,-24.902
1789910724.047189,-15.625,-46.875,-60.547,-18.066
1789910724.050771,-38.086,-63.965,-81.055,-38.574
1789910724.054351,-20.508,-68.848,-78.125,-35.156
1789910724.057932,-6.348,-46.387,-62.988,-17.090
1789910724.061513,-29.785,-56.641,-72.754,-17.578
1789910724.065094,-49.316,-82.520,-77.148,-37.109
1789910724.068675,-27.832,-85.938,-76.660,-36.621
1789910724.072256,9.766,-75.684,-66.406,-16.113
1789910724.075837,7.812,-71.289,-54.199,-10.742
1789910724.079418,-38.086,-87.891,-67.383,-34.668
1789910724.082999,-41.992,-97.168,-71.777,-53.223
1789910724.086580,-16.602,-89.844,-76.660,-58.105
1789910724.087085,-35.156,-83.496,-71.777,-47.852
1789910724.090602,-58.105,-95.215,-74.219,-50.781
1789910724.094119,-45.410,-94.238,-79.102,-55.664
1789910724.097636,-26.367,-89.355,-72.754,-51.270
1789910724.101152,-20.508,-92.285,-68.359,-46.875
1789910724.104669,-38.086,-91.309,-69.824,-42.969
1789910724.108186,-45.410,-84.961,-72.754,-30.762
1789910724.111703,-14.648,-72.266,-63.965,-25.879
1789910724.115220,-3.906,-69.336,-65.918,-33.203
1789910724.118737,-34.668,-74.707,-70.312,-37.109
1789910724.122254,-42.480,-75.195,-70.312,-40.039
1789910724.125771,-30.273,-62.988,-71.777,-38.086
1789910724.127028,-4.395,-36.621,-69.824,-33.203
1789910724.130508,-15.137,-37.109,-71.777,-25.391
1789910724.133987,-43.945,-50.781,-66.406,-27.344
1789910724.137466,-34.180,-52.246,-68.359,-28.320
1789910724.140945,-8.789,-52.246,-70.801,-33.203
1789910724.144424,-19.043,-38.086,-52.246,-23.926
1789910724.147904,-43.945,-38.574,-60.059,-18.555
1789910724.151383,-46.875,-64.941,-72.754,-37.598
1789910724.154862,-18.066,-68.848,-63.477,-34.180
1789910724.158341,1.465,-61.523,-56.152,-23.926
1789910724.161821,-18.066,-59.082,-57.617,-18.555
1789910724.165300,-45.410,-56.641,-55.664,-21.973
1789910724.168327,-27.832,-51.270,-56.641,-32.715
1789910724.171800,14.160,-35.645,-55.664,-20.020
1789910724.175273,-8.301,-37.109,-46.387,-17.090
1789910724.178746,-13.184,-56.152,-56.152,9.766
1789910724.182219,18.555,-46.387,-63.965,30.273
1789910724.185692,-13.184,-34.180,-70.312,-40.527
1789910724.189165,-41.504,-30.762,-67.871,-42.969
1789910724.192638,-53.223,-37.598,-81.055,-27.832
1789910724.196111,-45.898,-46.875,-80.566,-45.898
1789910724.199584,-24.414,-41.992,-80.566,-52.246
1789910724.203057,-32.715,-43.945,-83.984,-54.199
1789910724.206530,-39.062,-36.133,-62.500,-49.805
1789910724.210078,-33.203,-26.367,-59.570,-40.527
1789910724.213552,-17.090,-46.387,-75.195,-33.203
1789910724.217026,-13.184,-61.523,-78.613,-42.480
1789910724.220500,-40.039,-66.406,-67.871,-39.062
1789910724.223974,-43.945,-65.430,-58.105,-30.273
1789910724.227448,-35.156,-73.242,-58.594,-39.551
1789910724.230922,-21.973,-76.660,-60.059,-34.180
1789910724.234395,-30.762,-63.965,-56.152,-23.438
1789910724.237869,-38.574,-55.664,-44.922,-23.926
1789910724.241343,-31.738,-73.730,-60.547,-30.273
1789910724.244817,-26.855,-89.844,-79.102,-54.199
1789910724.248291,-26.855,-72.754,-60.059,-39.062
1789910724.252241,-51.270,-67.871,-61.035,-30.762
1789910724.255720,-41.504,-69.336,-49.316,-37.598
1789910724.259199,-20.020,-84.473,-43.457,-39.551
1789910724.262677,-32.715,-102.051,-72.754,-48.828
1789910724.266156,-59.570,-98.145,-68.359,-52.246
1789910724.269635,-58.594,-89.844,-59.082,-57.617
1789910724.273114,-21.484,-89.844,-61.035,-39.551
1789910724.276593,-10.742,-89.844,-48.340,-41.504
1789910724.280071,-35.156,-81.055,-53.223,-44.434
1789910724.283551,-39.551,-63.965,-47.363,-38.574
1789910724.287029,-16.113,-39.551,-36.133,-31.250
1789910724.290508,1.953,-40.039,-52.734,-36.621
1789910724.295807,-29.785,-48.828,-46.875,-45.410
1789910724.299303,-60.059,-49.316,-41.016,-53.223
1789910724.302799,-50.293,-51.270,-51.758,-61.035
1789910724.306294,-17.090,-37.598,-33.691,-51.270
1789910724.309790,-20.508,-30.273,-16.113,-46.387
1789910724.313286,-76.660,-55.664,-41.504,-70.312
1789910724.316781,-95.215,-53.223,-40.527,-84.961
1789910724.320277,-55.664,-42.480,-20.508,-80.078
1789910724.323773,-55.176,-44.922,-18.066,-86.426
1789910724.327268,-97.168,-21.973,-13.672,-96.191
1789910724.330764,-106.934,-8.301,0.488,-105.469
1789910724.334260,-104.980,-9.277,9.277,-120.605
1789910724.339589,-122.070,-14.160,3.906,-145.508
1789910724.343100,-158.203,-8.301,3.906,-166.992
1789910724.346611,-167.480,16.602,20.020,-150.391
1789910724.350122,-137.695,18.066,27.344,-151.367
1789910724.353633,-106.934,23.438,6.836,-160.156
1789910724.357144,-119.141,27.832,6.836,-149.902
1789910724.360655,-167.969,5.859,8.789,-152.832
1789910724.364166,-160.645,-15.625,2.930,-150.879
1789910724.367677,-104.492,-11.719,13.184,-131.348
1789910724.371188,-112.793,-29.297,-5.371,-130.859
1789910724.374699,-131.836,-37.109,-18.555,-114.746
1789910724.378210,-120.605,-31.738,-21.484,-100.098
1789910724.383584,-89.355,-60.059,-23.926,-107.422
1789910724.387110,-68.359,-65.918,-30.273,-98.145
1789910724.390635,-79.590,-51.758,-42.480,-75.195
1789910724.394160,-62.500,-49.316,-34.668,-52.734
1789910724.397685,-34.180,-53.711,-49.316,-53.711
1789910724.401210,-33.203,-72.266,-72.266,-58.105
1789910724.404735,-57.617,-68.848,-70.312,-49.805
1789910724.408260,-64.453,-52.246,-68.848,-48.340
1789910724.411785,-41.992,-63.477,-72.754,-55.176
1789910724.415310,-7.812,-70.312,-72.266,-43.945
1789910724.418835,-9.766,-56.152,-76.660,-25.391
1789910724.422360,-32.715,-59.082,-85.938,-33.691
1789910724.427793,-2.441,-42.969,-72.754,-16.113
1789910724.431331,26.855,-40.527,-68.848,0.000
1789910724.434870,-0.977,-68.359,-88.867,-20.508
1789910724.438408,-39.551,-65.430,-97.168,-23.438
1789910724.441946,-46.387,-52.246,-91.797,-19.043
1789910724.445485,-20.020,-57.129,-90.820,-22.461
1789910724.449023,-4.883,-62.988,-97.656,-19.531
1789910724.452561,-10.742,-53.711,-78.613,-0.488
1789910724.456100,-19.043,-52.246,-73.730,-11.230
1789910724.459638,-12.207,-47.363,-88.867,-31.738
1789910724.463176,17.090,-38.574,-80.566,-20.996
1789910724.466715,11.719,-36.621,-92.773,-15.137
1789910724.472173,-4.883,-55.664,-105.957,-1.465
1789910724.475723,-10.742,-69.336,-82.031,-8.301
1789910724.479274,-14.648,-44.922,-69.824,-36.621
1789910724.482825,-32.715,-51.758,-83.496,-43.457
1789910724.486375,-32.715,-57.129,-72.754,-11.719
1789910724.489926,-34.668,-62.500,-84.473,-27.344
1789910724.493476,-13.184,-69.336,-90.332,-51.270
1789910724.497027,-12.695,-66.895,-63.477,-23.438
1789910724.500578,-45.898,-80.566,-72.266,-18.066
1789910724.504128,-43.457,-91.797,-80.566,-36.133
1789910724.507679,8.789,-87.402,-69.336,-17.578
1789910724.511230,33.691,-68.359,-67.383,4.883
1789910724.517506,-20.020,-70.801,-75.195,-10.742
1789910724.521073,-29.297,-72.266,-67.383,4.395
