timestamp,TP9,AF7,AF8,TP10
1789912294.365253,0.000,0.000,0.000,-0.488
1789912294.369112,-0.488,0.000,0.000,0.000
1789912294.372972,-1.953,-32.227,-29.297,4.395
1789912294.376832,4.883,70.312,63.477,-10.254
1789912294.380691,-26.855,-396.484,-362.793,62.500
1789912294.384551,-41.504,-1000.000,-956.055,158.203
1789912294.388411,-18.066,-992.188,-946.777,151.367
1789912294.392270,-34.668,-986.328,-979.492,136.719
1789912294.396130,-48.340,-1000.000,-1000.000,127.441
1789912294.399989,-35.645,-1000.000,-982.910,110.840
1789912294.403849,-33.203,-1000.000,-981.445,55.176
1789912294.407708,-50.293,-1000.000,-974.121,30.273
1789912294.410447,-98.633,-1000.000,-921.875,43.457
1789912294.414214,-114.258,-1000.000,-858.398,37.109
1789912294.417980,-104.980,-1000.000,-811.523,11.230
1789912294.421746,-129.395,-1000.000,-785.156,-14.648
1789912294.425512,-157.715,-1000.000,-739.258,-35.156
1789912294.429278,-202.148,-1000.000,-714.355,-68.359
1789912294.433044,-206.055,-1000.000,-672.852,-83.984
1789912294.436811,-243.652,-1000.000,-659.668,-162.598
1789912294.440577,-311.523,-1000.000,-669.434,-234.375
1789912294.444343,-302.246,-1000.000,-631.836,-250.488
1789912294.448109,-312.012,-1000.000,-576.660,-276.855
1789912294.451875,-360.840,-1000.000,-538.574,-299.316
1789912294.452774,-461.426,-998.535,-531.250,-341.797
1789912294.456421,-578.125,-1000.000,-519.531,-382.324
1789912294.460068,-642.578,-986.328,-473.145,-396.484
1789912294.463715,-681.641,-933.105,-414.062,-397.949
1789912294.467361,-736.816,-881.348,-371.094,-385.742
1789912294.471008,-795.898,-837.402,-338.867,-413.574
1789912294.474655,-800.293,-813.477,-310.059,-451.660
1789912294.478301,-786.133,-798.828,-287.598,-466.309
1789912294.481948,-764.648,-757.324,-268.555,-517.090
1789912294.485595,-693.848,-721.191,-241.211,-584.473
1789912294.489242,-648.438,-693.848,-211.914,-622.559
1789912294.492888,-616.699,-643.066,-167.480,-609.863
1789912294.492632,-581.055,-586.914,-124.023,-614.258
1789912294.496171,-570.312,-561.035,-129.395,-654.785
1789912294.499709,-518.066,-533.691,-123.535,-658.691
1789912294.503247,-464.844,-488.770,-96.680,-654.297
1789912294.506786,-426.270,-426.758,-63.965,-629.883
1789912294.510324,-365.234,-347.656,0.488,-617.676
1789912294.513862,-313.477,-264.648,55.664,-621.582
1789912294.517401,-260.254,-167.969,110.840,-603.027
1789912294.520939,-208.984,-104.004,164.062,-606.934
1789912294.524477,-190.918,-69.824,203.125,-618.652
1789912294.528016,-151.855,12.695,262.207,-620.117
1789912294.531554,-180.176,76.660,330.078,-584.473
1789912294.531390,-247.559,110.840,358.398,-548.340
1789912294.534852,-204.590,178.711,407.715,-524.902
1789912294.538313,-202.637,229.492,464.355,-498.535
1789912294.541774,-220.703,238.281,484.375,-477.051
1789912294.545235,-211.914,253.418,487.305,-475.586
1789912294.548697,-209.473,299.316,496.582,-463.379
1789912294.552158,-194.336,340.332,514.160,-424.316
1789912294.555619,-175.781,350.586,506.836,-397.461
1789912294.559080,-171.387,366.699,508.301,-368.164
1789912294.562541,-183.105,390.137,517.578,-349.121
1789912294.566002,-212.402,391.113,501.953,-341.309
1789912294.569463,-233.398,378.418,466.797,-348.633
1789912294.572507,-229.492,374.023,444.336,-369.141
1789912294.575962,-239.746,396.484,438.477,-387.207
1789912294.579416,-234.375,421.875,439.941,-394.531
1789912294.582870,-223.633,433.594,454.102,-370.117
1789912294.586324,-240.723,431.641,454.590,-351.562
1789912294.589779,-240.723,475.098,443.359,-343.262
1789912294.593233,-281.250,564.941,447.266,-341.309
1789912294.596687,-314.941,582.520,450.195,-383.789
1789912294.600141,-314.941,577.148,463.379,-407.715
1789912294.603596,-342.773,580.078,488.770,-410.645
1789912294.607050,-343.750,590.332,513.184,-422.852
1789912294.610504,-366.211,616.211,520.508,-431.641
1789912294.613870,-404.785,625.977,506.836,-436.035
1789912294.617323,-408.203,619.629,493.164,-459.961
1789912294.620776,-375.977,648.926,507.812,-472.168
1789912294.624229,-386.230,651.367,503.906,-477.051
1789912294.627682,-419.434,614.746,457.031,-505.371
