timestamp,TP9,AF7,AF8,TP10
1789993516.165598,-38.086,-12.695,-59.082,-40.039
1789993516.169501,-34.668,-9.766,-61.523,-39.062
1789993516.173404,-19.043,-18.555,-59.570,-29.297
1789993516.177307,-18.066,-20.020,-72.266,-26.855
1789993516.181210,-31.738,-11.719,-79.590,-32.227
1789993516.185113,-31.738,-6.348,-79.102,-42.480
1789993516.189016,-10.742,-7.812,-80.078,-33.691
1789993516.192919,-3.418,-10.254,-83.496,-20.020
1789993516.196822,-17.578,-7.324,-78.125,-30.762
1789993516.200725,-24.902,-6.836,-75.195,-30.762
1789993516.204680,-12.695,-12.695,-72.266,-15.137
1789993516.208583,5.859,-13.184,-63.965,-9.766
1789993516.212486,-4.395,-16.113,-63.477,-21.973
1789993516.216389,-26.855,-21.973,-67.871,-40.527
1789993516.220292,-18.066,-27.832,-68.359,-42.480
1789993516.224195,2.441,-21.484,-59.570,-18.555
1789993516.228098,-6.836,-13.184,-54.199,-19.531
1789993516.232001,-24.414,-12.207,-57.617,-35.645
1789993516.235904,-20.996,-16.602,-51.758,-27.344
1789993516.239807,-10.254,-31.250,-48.828,-26.855
1789993516.243710,-18.555,-40.039,-56.152,-31.738
1789993516.247613,-35.645,-37.598,-58.105,-28.320
1789993516.251567,-32.227,-22.949,-48.828,-24.902
1789993516.255470,-19.043,-17.578,-47.363,-21.973
1789993516.259373,-13.184,-24.414,-56.152,-16.602
1789993516.263276,-27.832,-29.785,-58.105,-20.508
1789993516.267179,-31.250,-22.461,-46.387,-23.438
1789993516.271082,-22.949,-18.555,-44.434,-11.230
1789993516.274985,-18.555,-33.203,-52.246,-12.695
1789993516.278888,-24.902,-40.527,-52.246,-26.855
1789993516.282791,-38.086,-35.645,-47.363,-38.574
1789993516.286694,-31.738,-28.320,-47.852,-36.133
1789993516.290597,-17.090,-24.902,-51.270,-30.762
1789993516.294500,-15.625,-22.949,-44.922,-24.414
1789993516.298448,-28.809,-24.414,-41.016,-31.738
1789993516.302351,-25.391,-27.832,-38.574,-32.227
1789993516.306254,-3.418,-22.461,-41.504,-12.695
