timestamp,TP9,AF7,AF8,TP10
1789992905.231230,0.000,0.000,-0.488,0.000
1789992905.235090,0.000,0.000,-0.488,0.000
1789992905.238949,-0.488,-0.977,1.465,-1.465
1789992905.242809,1.465,0.977,-6.836,2.930
1789992905.246669,-3.418,-5.371,25.879,-15.625
1789992905.250528,-5.371,-16.602,8.789,-33.691
1789992905.254388,35.645,-12.207,-39.551,-18.555
1789992905.258247,33.203,-8.301,-21.484,-25.879
1789992905.262107,-14.160,-12.695,-23.438,-30.273
1789992905.265966,-15.137,-18.555,-26.367,-24.414
1789992905.269826,10.742,-20.508,-25.879,-19.531
1789992905.273685,22.949,-16.602,-26.367,-21.484
1789992905.276651,-20.508,-22.949,-25.391,-38.574
1789992905.280436,-38.086,-26.855,-26.855,-43.457
1789992905.284221,-7.324,-26.855,-24.902,-34.668
1789992905.288006,2.930,-26.367,-21.973,-24.414
1789992905.291791,-15.137,-28.320,-21.484,-24.902
1789992905.295576,-35.156,-32.227,-19.043,-32.227
1789992905.299361,-17.090,-24.902,-15.137,-17.578
1789992905.303146,27.344,-17.090,-10.254,-6.836
1789992905.306931,17.578,-18.066,-10.254,-20.508
1789992905.310716,-22.949,-21.973,-17.090,-23.926
1789992905.314501,-22.949,-20.996,-15.137,-18.555
1789992905.318286,10.742,-21.484,-14.648,-20.020
1789992905.319597,15.625,-20.508,-17.578,-23.926
1789992905.323279,-23.926,-23.438,-21.484,-42.480
1789992905.326962,-25.391,-27.344,-27.832,-41.504
1789992905.330643,3.906,-25.879,-23.926,-21.484
1789992905.334325,15.137,-25.879,-33.203,-30.273
1789992905.338007,-13.184,-26.367,-39.062,-47.363
1789992905.341689,-28.320,-27.832,-29.297,-51.270
1789992905.345371,-6.348,-27.344,-25.391,-42.969
1789992905.349053,22.461,-30.273,-30.762,-25.391
1789992905.352735,6.836,-29.785,-31.250,-15.137
1789992905.356417,-26.367,-21.484,-22.949,-26.855
1789992905.360099,-14.160,-20.508,-19.043,-37.109
1789992905.359906,20.996,-21.973,-21.484,-32.715
1789992905.363480,13.672,-24.902,-23.438,-24.902
1789992905.367055,-19.043,-27.344,-20.508,-20.020
1789992905.370629,-20.020,-24.902,-15.625,-15.137
1789992905.374203,11.230,-22.949,-18.066,-14.648
1789992905.377778,13.184,-29.785,-21.973,-27.344
1789992905.381352,-31.250,-31.250,-22.461,-37.109
1789992905.384926,-41.992,-29.785,-20.508,-29.297
1789992905.388501,-13.184,-31.738,-16.113,-30.273
1789992905.392075,6.348,-30.273,-22.461,-33.691
1789992905.395649,-17.578,-27.832,-22.949,-32.715
1789992905.399224,-38.086,-30.273,-20.996,-45.410
1789992905.400365,-18.066,-31.250,-20.508,-40.527
1789992905.403889,13.672,-23.926,-15.625,-36.133
1789992905.407413,5.859,-22.461,-15.137,-41.992
1789992905.410936,-30.762,-23.926,-21.484,-29.785
1789992905.414460,-28.809,-28.320,-20.508,-21.973
1789992905.417983,10.742,-28.809,-13.184,-20.508
1789992905.421507,9.277,-18.555,-14.648,-39.551
