timestamp,TP9,AF7,AF8,TP10
1789911891.751599,-3.906,-38.086,-45.410,-29.297
1789911891.758471,1.953,-41.016,-41.016,-18.066
1789911891.762006,11.230,-36.621,-37.109,-7.324
1789911891.765541,4.883,-30.762,-41.016,-22.949
1789911891.769076,10.254,-16.602,-40.527,-16.602
1789911891.772610,24.414,-3.418,-30.273,-6.348
1789911891.776145,32.227,-13.184,-32.227,-2.930
1789911891.779680,36.133,-29.297,-35.156,6.836
1789911891.783215,4.395,-23.438,-43.457,-27.344
1789911891.786749,-2.441,-12.207,-50.293,-35.645
1789911891.790284,13.672,-9.766,-52.246,-8.301
1789911891.793819,12.695,-5.859,-47.852,-6.348
1789911891.797354,4.395,-8.789,-47.852,-19.531
1789911891.804083,3.906,-20.020,-53.223,-21.484
1789911891.807636,16.602,-17.090,-49.805,-6.836
1789911891.811188,15.625,-15.137,-47.363,-10.254
1789911891.814741,13.672,-29.297,-44.922,-9.277
1789911891.818294,26.855,-30.273,-44.434,2.441
1789911891.821846,26.367,-21.484,-37.109,6.348
1789911891.825398,22.949,-18.066,-28.809,15.625
1789911891.828951,28.320,-15.137,-31.250,-3.906
1789911891.832504,11.719,-35.156,-39.551,-16.113
1789911891.836056,0.000,-37.109,-48.828,0.000
1789911891.839609,16.602,-28.809,-35.645,4.883
1789911891.843161,14.160,-52.246,-36.621,-18.066
1789911891.849673,-4.395,-67.383,-51.758,-32.227
1789911891.853241,-9.277,-80.078,-57.617,-33.691
1789911891.856809,-1.465,-108.887,-56.152,-31.738
1789911891.860377,1.465,-130.859,-53.711,-8.301
1789911891.863945,-3.418,-141.602,-61.035,-18.555
1789911891.867512,-12.695,-160.156,-64.941,-32.227
1789911891.871080,-24.902,-182.617,-63.965,-29.785
1789911891.874648,-30.273,-202.148,-66.895,-38.574
1789911891.878216,-21.484,-221.680,-75.684,-44.434
1789911891.881784,-24.414,-237.793,-84.473,-43.945
1789911891.885352,-36.621,-236.816,-92.285,-49.805
1789911891.888920,-42.969,-252.930,-98.145,-66.406
1789911891.895282,-38.574,-290.527,-106.934,-64.453
1789911891.898863,-35.156,-302.734,-110.352,-65.430
1789911891.902445,-42.969,-314.941,-115.723,-72.754
1789911891.906027,-42.480,-322.754,-122.070,-69.336
1789911891.909608,-60.059,-328.613,-123.047,-83.008
1789911891.913190,-68.848,-331.543,-130.371,-107.910
1789911891.916771,-60.547,-327.637,-139.160,-104.004
1789911891.920353,-56.641,-330.566,-140.625,-86.914
1789911891.923935,-48.828,-329.102,-142.090,-86.914
1789911891.927516,-49.316,-324.707,-144.043,-88.379
1789911891.931098,-48.828,-322.266,-136.230,-77.148
1789911891.934680,-58.594,-326.172,-128.418,-63.477
1789911891.940844,-81.055,-332.031,-128.906,-56.152
1789911891.944437,-72.754,-321.289,-125.000,-62.988
1789911891.948031,-54.199,-298.340,-118.164,-70.312
1789911891.951625,-78.125,-290.039,-118.652,-78.125
1789911891.955218,-84.961,-289.062,-116.211,-76.172
1789911891.958812,-63.965,-280.273,-114.258,-74.219
1789911891.962405,-67.383,-267.578,-117.188,-80.566
1789911891.965999,-70.312,-263.184,-113.770,-73.730
1789911891.969592,-69.824,-254.883,-116.211,-67.383
1789911891.973186,-64.941,-241.211,-116.699,-60.059
1789911891.976780,-67.383,-231.934,-117.676,-70.312
1789911891.980373,-72.754,-222.656,-124.023,-72.754
1789911891.986392,-67.871,-217.285,-120.605,-64.941
1789911891.989996,-68.848,-213.867,-117.676,-76.172
1789911891.993600,-74.707,-207.031,-117.676,-88.379
1789911891.997204,-62.988,-199.707,-113.770,-81.543
1789911892.000808,-47.852,-194.336,-104.492,-65.918
1789911892.004413,-49.805,-187.500,-96.191,-69.824
1789911892.008017,-49.805,-180.176,-96.680,-76.660
1789911892.011621,-42.969,-175.293,-90.332,-79.102
1789911892.015225,-28.809,-164.551,-77.148,-78.125
1789911892.018829,-34.180,-154.785,-71.777,-68.359
1789911892.022434,-51.270,-151.367,-77.148,-55.664
1789911892.026038,-39.551,-144.531,-79.590,-55.176
1789911892.032015,-38.086,-132.324,-76.172,-62.012
1789911892.035629,-41.504,-123.047,-75.195,-63.477
1789911892.039243,-35.645,-120.605,-74.219,-62.012
1789911892.042857,-28.809,-115.723,-66.406,-62.012
1789911892.046471,-28.320,-112.305,-67.383,-52.734
1789911892.050085,-33.203,-106.445,-67.383,-38.574
1789911892.053699,-26.367,-97.168,-64.941,-36.621
1789911892.057314,-26.367,-92.285,-70.801,-39.551
1789911892.060928,-26.855,-86.914,-73.730,-43.457
1789911892.064542,-21.484,-84.961,-72.266,-37.109
1789911892.068156,-16.602,-83.984,-69.824,-39.551
1789911892.071770,-9.766,-70.312,-65.430,-42.969
1789911892.077555,2.441,-56.641,-52.246,-32.227
1789911892.081178,14.648,-47.852,-52.734,-27.832
1789911892.084800,9.766,-36.621,-52.246,-35.645
1789911892.088423,-6.348,-33.691,-50.293,-44.434
1789911892.092046,-10.742,-36.133,-57.129,-45.898
1789911892.095669,-0.977,-23.926,-55.664,-31.738
1789911892.099291,1.953,-15.625,-46.875,-25.879
1789911892.102914,-1.465,-12.207,-44.434,-31.738
1789911892.106537,4.395,-1.465,-40.039,-13.672
1789911892.110159,15.625,1.953,-35.645,-15.137
1789911892.113782,20.996,5.859,-42.480,-38.086
1789911892.117405,13.184,7.812,-37.109,-27.832
1789911892.124392,16.113,11.719,-30.273,-20.020
1789911892.128028,19.531,20.020,-32.227,-25.391
1789911892.131663,17.090,21.973,-24.902,-18.066
1789911892.135299,16.602,24.902,-18.066,-15.625
1789911892.138934,18.066,32.715,-19.531,-11.719
1789911892.142570,16.602,39.062,-20.996,-8.301
1789911892.146205,7.324,41.016,-15.137,-10.742
1789911892.149840,15.625,41.992,-13.672,-25.879
1789911892.153476,24.414,45.410,-15.137,-26.855
1789911892.157111,23.438,48.340,-12.695,-6.836
1789911892.160747,24.414,51.270,-15.137,-15.137
1789911892.164382,18.555,51.758,-17.578,-15.137
1789911892.171223,13.184,42.969,-23.438,4.395
1789911892.174870,16.602,42.969,-20.508,7.812
1789911892.178517,24.414,45.410,-14.160,14.160
1789911892.182164,31.250,41.504,-16.113,20.996
1789911892.185811,23.438,43.945,-17.090,17.578
1789911892.189458,20.996,48.828,-24.414,7.324
1789911892.193105,27.344,50.781,-10.742,7.324
1789911892.196753,27.832,44.434,5.371,15.625
1789911892.200400,27.344,43.457,1.953,22.949
1789911892.204047,37.109,48.340,4.883,31.738
1789911892.207694,41.016,47.363,3.906,19.043
1789911892.211341,34.668,43.457,-5.371,19.531
1789911892.217866,28.809,39.551,-11.230,20.996
1789911892.221523,31.250,37.109,-0.488,15.137
1789911892.225180,45.898,45.898,8.789,25.879
1789911892.228837,39.551,47.852,0.000,23.438
1789911892.232494,30.762,42.480,-4.883,22.461
1789911892.236151,33.691,48.828,0.488,16.602
1789911892.239808,31.738,47.852,-0.977,10.254
1789911892.243465,26.855,38.574,-2.441,19.043
1789911892.247122,38.574,38.574,-7.812,17.578
1789911892.250779,38.086,41.016,-5.371,12.695
1789911892.254436,38.086,38.574,-4.395,18.066
1789911892.258094,36.133,37.598,-9.277,19.043
1789911892.265527,21.484,41.016,5.371,1.465
1789911892.269197,29.297,47.363,10.254,21.484
1789911892.272867,42.969,46.875,2.930,45.410
1789911892.276536,33.691,51.758,1.465,35.156
1789911892.280206,21.484,65.918,1.465,4.883
1789911892.283876,21.484,67.871,-10.254,-7.324
1789911892.287545,16.602,59.082,-16.602,0.000
1789911892.291215,23.438,54.688,-8.301,6.348
1789911892.294885,27.832,60.547,-7.324,14.160
1789911892.298554,23.438,53.223,-18.066,7.812
1789911892.302224,24.902,44.922,-18.066,1.953
1789911892.305894,22.461,45.898,-18.066,3.906
1789911892.311835,8.789,51.758,-14.160,2.930
1789911892.315511,9.766,54.199,-0.977,-10.742
1789911892.319189,24.414,46.875,0.488,-12.207
1789911892.322865,14.160,42.480,-8.301,-7.812
1789911892.326542,2.930,39.062,-20.508,-10.254
1789911892.330219,9.766,38.574,-23.438,-24.902
1789911892.333896,11.230,38.086,-18.555,-24.414
1789911892.337573,13.672,43.457,-12.207,-11.719
1789911892.341250,8.301,46.387,-20.020,-14.648
1789911892.344927,-4.883,32.227,-24.902,-29.785
1789911892.348604,-4.395,21.973,-25.391,-28.320
1789911892.352281,-4.395,22.461,-28.320,-16.602
1789911892.358661,0.488,20.508,-26.367,-27.832
1789911892.362346,11.719,26.367,-23.438,-35.645
1789911892.366031,15.625,29.297,-26.367,-31.738
1789911892.369717,6.836,28.809,-32.227,-23.926
1789911892.373402,12.207,36.621,-23.926,-18.066
1789911892.377087,22.949,35.645,-23.438,-28.320
1789911892.380773,20.508,29.297,-20.996,-19.531
1789911892.384458,11.719,28.320,-12.207,-12.695
1789911892.388143,13.672,26.367,-18.066,-10.742
1789911892.391829,23.926,28.320,-21.973,-5.371
1789911892.395514,16.113,24.902,-16.602,-11.719
1789911892.399199,0.488,13.184,-20.508,-17.090
1789911892.404919,-4.883,4.395,-29.297,-15.137
1789911892.408610,-4.883,1.953,-27.832,-10.742
1789911892.412302,-0.977,1.465,-33.203,-12.695
1789911892.415993,1.953,10.254,-40.039,-7.812
1789911892.419684,9.277,14.648,-35.645,2.441
1789911892.423376,14.160,12.695,-30.273,10.742
1789911892.427067,17.090,9.277,-31.738,3.906
1789911892.430758,20.508,10.254,-30.273,-6.348
1789911892.434450,15.137,16.113,-25.879,-0.977
1789911892.438141,10.254,16.113,-25.879,7.812
1789911892.441832,17.090,16.602,-22.949,0.488
1789911892.445524,11.719,14.648,-27.832,-4.395
1789911892.451035,11.230,14.648,-33.203,6.348
1789911892.454731,12.207,12.695,-33.691,-0.977
1789911892.458428,7.812,7.812,-37.598,-2.441
1789911892.462125,-0.488,3.906,-36.621,-5.371
1789911892.465821,-6.348,-3.906,-37.109,-14.160
1789911892.469518,4.883,-3.418,-32.227,-10.254
1789911892.473214,21.973,2.930,-28.320,-15.625
1789911892.476911,34.180,1.465,-28.809,-18.555
1789911892.480608,32.227,8.789,-24.902,-11.230
1789911892.484304,41.992,20.020,-17.090,2.441
1789911892.488001,40.039,20.020,-10.254,-2.441
1789911892.491697,19.531,23.926,-15.137,-20.996
1789911892.498183,12.207,31.250,-26.367,-18.555
1789911892.501887,9.766,28.320,-29.785,-12.695
1789911892.505591,9.277,26.855,-37.109,-5.371
1789911892.509296,11.719,30.273,-36.621,-7.812
1789911892.513000,20.996,27.832,-26.855,-20.508
1789911892.516704,16.602,20.996,-31.738,-28.320
1789911892.520409,10.742,21.973,-33.691,-25.391
1789911892.524113,16.602,20.508,-23.438,-19.531
1789911892.527817,16.602,20.508,-20.996,-19.043
1789911892.531522,12.695,27.344,-23.438,-14.648
1789911892.535226,11.719,31.250,-27.344,-10.742
1789911892.538930,10.254,35.156,-27.832,-8.789
1789911892.545116,12.695,35.645,-26.855,-10.254
1789911892.548827,-1.953,28.809,-28.320,1.465
1789911892.552538,-17.090,23.438,-26.855,1.953
1789911892.556249,-16.113,22.949,-22.949,-6.348
1789911892.559960,-11.230,30.273,-16.602,0.488
1789911892.563671,-10.742,36.133,-10.742,9.277
1789911892.567382,-20.996,32.227,-10.254,0.488
1789911892.571093,-21.973,26.367,-7.812,-20.020
1789911892.574804,-15.137,27.832,-10.742,-14.648
1789911892.578515,-17.090,33.203,-18.555,-11.719
1789911892.582226,-60.547,35.156,-18.066,-1.953
1789911892.585937,-131.348,33.691,-12.207,10.742
1789911892.591951,-156.738,32.227,-8.301,5.859
1789911892.595668,-162.598,32.715,-14.160,-0.488
1789911892.599385,-174.316,29.785,-17.578,2.930
1789911892.603102,-182.617,24.414,-18.066,4.395
1789911892.606819,-177.246,23.926,-18.066,-15.137
1789911892.610536,-171.875,21.973,-15.137,-16.113
1789911892.614253,-173.340,22.461,-13.672,-6.348
1789911892.617970,-166.504,30.273,-21.484,-7.324
1789911892.621686,-158.691,26.367,-20.508,-20.020
1789911892.625404,-147.461,22.461,-15.137,-13.184
1789911892.629121,-136.230,24.414,-19.043,-17.578
1789911892.632838,-130.371,26.855,-17.578,-14.648
1789911892.638698,-125.000,27.832,-15.625,11.230
1789911892.642420,-125.977,28.320,-12.207,-5.859
1789911892.646143,-123.047,31.250,-15.625,-24.902
1789911892.649865,-118.164,55.176,-18.066,-20.020
1789911892.653588,-120.605,67.383,-19.043,-27.344
1789911892.657310,-118.164,59.570,-17.578,-17.090
1789911892.661032,-112.793,58.105,-12.207,-12.207
1789911892.664755,-108.887,55.176,-16.113,-10.742
1789911892.668477,-101.074,55.176,-16.602,-0.977
1789911892.672199,-95.703,52.734,-16.113,-7.324
1789911892.675922,-83.984,52.734,-17.090,-7.324
1789911892.679644,-75.684,51.758,-20.996,-12.207
1789911892.685333,-69.824,52.246,-24.414,-21.484
1789911892.689060,-67.383,48.828,-27.344,-19.531
1789911892.692787,-69.336,39.062,-29.297,-29.297
1789911892.696515,-69.336,32.715,-30.273,-41.992
1789911892.700242,-70.312,28.320,-27.832,-32.715
1789911892.703969,-64.453,31.250,-21.973,-28.320
1789911892.707696,-62.500,29.297,-24.902,-23.926
1789911892.711423,-58.594,22.461,-25.391,-18.555
1789911892.715151,-51.270,24.902,-20.020,-14.160
1789911892.718878,-66.406,22.949,-20.508,-17.090
1789911892.722605,-65.430,20.020,-22.949,-5.859
1789911892.726332,-50.781,24.414,-20.996,-7.812
1789911892.731845,-47.852,21.973,-25.391,-20.508
1789911892.735576,-56.641,13.184,-24.414,-9.766
1789911892.739308,-58.594,9.766,-19.531,-11.719
1789911892.743039,-50.781,10.742,-22.949,-15.137
1789911892.746771,-46.875,11.719,-23.926,-17.578
1789911892.750502,-43.945,9.766,-23.926,-12.695
1789911892.754234,-47.852,7.324,-15.625,-2.441
1789911892.757965,-47.363,4.883,-20.020,-1.465
1789911892.761697,-47.363,0.488,-25.879,-14.648
1789911892.765428,-37.598,5.859,-21.973,0.488
1789911892.769160,-20.996,6.836,-24.902,9.277
1789911892.772891,-9.766,-3.418,-28.320,0.977
1789911892.778327,-10.254,-10.742,-25.879,-8.789
1789911892.782062,-18.066,-9.277,-26.367,-11.230
1789911892.785798,-25.879,-8.789,-31.738,2.930
1789911892.789533,-25.879,-10.742,-25.391,-2.441
1789911892.793268,-21.973,-10.742,-24.414,-14.648
1789911892.797004,-25.879,-12.695,-38.086,-21.484
1789911892.800739,-32.227,-15.625,-35.156,-18.066
1789911892.804475,-30.273,-13.672,-30.273,-33.203
1789911892.808210,-33.691,-18.066,-34.180,-41.016
1789911892.811945,-38.086,-22.461,-30.762,-26.855
1789911892.815681,-37.109,-16.113,-23.438,-21.973
1789911892.819416,-29.785,-12.207,-16.602,-3.906
1789911892.825623,-23.926,-15.137,-22.949,1.953
1789911892.829364,-16.602,-18.066,-24.414,-6.348
1789911892.833105,-20.996,-21.484,-16.602,-10.254
1789911892.836846,-27.832,-21.484,-18.555,-22.461
1789911892.840587,-26.367,-17.578,-22.949,-40.527
1789911892.844328,-26.367,-20.020,-31.250,-24.414
1789911892.848069,-23.926,-25.879,-36.133,-21.484
1789911892.851810,-22.949,-23.926,-32.227,-26.367
1789911892.855551,-31.250,-21.973,-28.320,-23.438
1789911892.859292,-32.227,-23.438,-23.438,-36.621
1789911892.863033,-30.273,-23.438,-23.926,-28.320
1789911892.866774,-30.273,-23.438,-21.973,-28.809
1789911892.872825,-24.902,-25.879,-29.297,-43.945
1789911892.876571,-17.090,-32.227,-32.715,-33.691
1789911892.880317,-18.555,-35.156,-32.227,-31.738
1789911892.884063,-35.156,-40.527,-33.203,-30.273
1789911892.887809,-36.621,-41.504,-30.273,-26.367
1789911892.891555,-27.832,-38.086,-29.297,-35.156
1789911892.895301,-36.133,-40.039,-33.691,-48.340
1789911892.899047,-39.551,-39.551,-36.621,-50.781
1789911892.902793,-30.762,-40.039,-31.250,-42.480
1789911892.906539,-35.645,-38.086,-23.438,-34.180
1789911892.910285,-40.527,-31.250,-21.973,-38.574
1789911892.914032,-36.621,-30.273,-18.555,-47.363
1789911892.919832,-35.645,-30.762,-18.555,-41.992
1789911892.923583,-30.273,-31.738,-23.926,-23.926
1789911892.927333,-20.996,-36.133,-21.973,-28.809
1789911892.931083,-24.902,-41.504,-23.926,-36.133
1789911892.934834,-39.551,-46.387,-25.879,-28.809
1789911892.938584,-33.203,-42.969,-22.461,-21.484
1789911892.942335,-13.672,-41.504,-18.555,-26.367
1789911892.946085,-22.461,-47.363,-22.949,-40.527
1789911892.949836,-36.621,-49.805,-20.508,-28.809
1789911892.953586,-40.527,-58.105,-22.949,-20.508
1789911892.957336,-53.711,-63.965,-27.832,-30.273
1789911892.961087,-43.457,-57.129,-24.414,-32.227
1789911892.966821,0.000,-50.781,-28.320,-32.227
1789911892.970576,0.000,-44.434,-25.879,-32.715
1789911892.974331,0.000,-44.434,-20.508,-41.504
1789911892.978085,0.000,-47.852,-21.973,-48.340
1789911892.981840,0.000,-39.551,-21.973,-29.297
1789911892.985594,0.000,-38.574,-21.484,-26.855
1789911892.989349,0.000,-41.504,-19.531,-33.691
1789911892.993103,0.000,-43.457,-17.578,-31.250
1789911892.996858,0.000,-44.434,-15.625,-29.785
1789911893.000612,0.000,-47.852,-13.672,-31.738
1789911893.004367,0.000,-46.387,-15.625,-30.762
1789911893.008122,0.000,-43.457,-17.578,-25.879
1789911893.013648,-21.973,-42.480,-16.602,-26.367
1789911893.017406,-17.578,-37.598,-20.508,-24.902
1789911893.021164,-9.277,-34.180,-20.508,-24.902
1789911893.024922,-5.371,-34.180,-20.508,-24.902
1789911893.028680,-9.277,-33.203,-19.531,-20.508
1789911893.032439,-11.230,-34.668,-19.531,-8.301
1789911893.036197,-10.742,-39.062,-23.926,-19.531
1789911893.039955,-10.254,-35.156,-20.020,-15.625
1789911893.043713,-12.695,-37.598,-15.137,-14.648
1789911893.047471,-15.137,-37.109,-13.184,-13.672
1789911893.051229,-22.461,-39.551,-16.113,-21.484
1789911893.054987,-14.648,-45.898,-19.043,-29.297
1789911893.060414,-6.348,-37.598,-22.461,-14.160
1789911893.064175,-25.879,-37.598,-25.391,-23.926
1789911893.067937,-32.227,-39.551,-27.344,-35.645
1789911893.071698,-26.367,-34.180,-25.879,-36.621
1789911893.075460,-18.555,-28.809,-25.391,-30.273
1789911893.079221,-19.043,-26.367,-24.414,-29.297
1789911893.082983,-22.461,-29.297,-14.648,-26.855
1789911893.086744,-20.996,-34.668,-11.719,-29.297
1789911893.090506,-21.484,-38.574,-23.926,-33.691
1789911893.094267,-32.715,-43.945,-32.715,-29.785
1789911893.098028,-38.574,-45.410,-32.715,-29.785
1789911893.101790,-41.992,-43.457,-36.133,-33.203
1789911893.107933,-36.621,-44.434,-37.598,-29.297
1789911893.111699,-23.438,-42.480,-33.203,-29.297
