timestamp,TP9,AF7,AF8,TP10
1789992421.823726,0.000,0.000,0.000,0.000
1789992421.827586,0.000,0.000,-0.488,0.000
1789992421.831445,-2.930,-1.953,0.000,-1.465
1789992421.835305,6.836,3.906,-8.301,2.930
1789992421.839165,-33.203,-22.461,18.066,-14.648
1789992421.843024,-67.871,-53.711,-95.215,-39.062
1789992421.846884,-27.832,-45.410,-203.125,-21.484
1789992421.850743,-23.926,-47.852,-143.066,-11.230
1789992421.854603,-31.250,-50.293,-121.582,-21.484
1789992421.858463,-54.688,-53.711,-103.516,-38.086
1789992421.862322,-35.645,-52.246,-93.262,-37.598
1789992421.866182,1.465,-49.316,-76.660,-25.391
1789992421.869238,-31.738,-49.805,-24.902,-40.527
1789992421.873030,-57.129,-49.805,15.137,-54.688
1789992421.876823,-21.973,-53.223,30.273,-39.551
1789992421.880615,-1.465,-58.105,15.137,-17.578
1789992421.884408,-18.555,-58.594,-32.715,-32.715
1789992421.888201,-38.086,-55.664,-72.266,-39.551
1789992421.891993,-32.227,-57.129,-85.938,-21.484
1789992421.895786,-19.531,-55.664,-83.496,-36.621
1789992421.899578,-21.484,-54.688,-102.539,-45.410
1789992421.903371,-11.230,-53.711,-120.117,-18.555
1789992421.907164,-16.602,-55.664,-125.488,-19.531
1789992421.910956,2.930,-59.570,-117.676,-42.969
1789992421.912227,16.113,-53.711,-93.750,-29.297
1789992421.915915,-5.371,-51.758,-96.680,-26.855
1789992421.919602,-18.555,-50.293,-118.164,-28.320
1789992421.923290,-5.859,-47.852,-116.699,-21.973
1789992421.926977,16.113,-48.340,-117.188,-24.414
1789992421.930665,15.625,-51.270,-123.535,-31.738
1789992421.934353,-18.066,-56.152,-122.559,-35.645
1789992421.938040,-8.301,-53.711,-116.211,-24.414
1789992421.941728,22.949,-53.711,-104.980,-25.879
1789992421.945415,10.742,-56.641,-96.191,-38.574
1789992421.949103,-7.812,-51.758,-98.145,-46.875
1789992421.952790,-18.555,-53.223,-96.680,-46.875
1789992421.952756,16.602,-51.758,-69.824,-25.391
1789992421.956341,13.672,-43.945,-63.477,-22.461
1789992421.959925,-18.555,-47.363,-83.008,-22.461
1789992421.963509,-14.160,-47.363,-64.941,-17.090
1789992421.967093,29.297,-42.969,-35.645,-13.672
1789992421.970677,45.898,-40.039,-29.785,-9.766
1789992421.974261,16.602,-45.898,-41.992,-7.324
1789992421.977845,-15.137,-43.457,-46.387,-14.160
1789992421.981430,4.395,-35.156,-31.738,-18.555
1789992421.985014,38.086,-45.410,-35.645,-3.418
1789992421.988598,14.160,-46.875,-37.109,3.906
1789992421.992182,-17.090,-44.434,-16.113,-2.441
1789992421.993314,-18.555,-45.410,31.250,-20.996
1789992421.996847,14.648,-49.805,88.379,-12.695
1789992422.000380,10.254,-54.688,102.539,2.930
1789992422.003913,-20.996,-53.711,93.750,-10.254
1789992422.007446,-11.719,-54.199,91.797,-2.441
1789992422.010979,34.180,-54.199,105.957,19.531
1789992422.014513,24.902,-45.898,116.211,2.930
1789992422.018045,-22.949,-35.156,103.516,-36.133
1789992422.021579,-44.434,-34.180,112.793,-51.270
1789992422.025112,-23.438,-47.852,126.465,-41.016
1789992422.028645,-0.977,-55.664,100.586,-27.344
1789992422.032178,-5.371,-52.246,71.777,-13.184
1789992422.033477,-36.133,-57.617,41.016,-17.578
1789992422.036973,-43.945,-60.547,67.871,-22.461
1789992422.040468,-12.695,-55.664,119.141,-20.508
1789992422.043964,-19.043,-48.340,112.793,-1.465
1789992422.047460,-44.922,-48.828,107.910,-16.602
1789992422.050956,-35.156,-53.223,99.121,-32.227
1789992422.054452,4.395,-48.828,59.570,-23.438
1789992422.057948,-18.555,-51.758,47.852,-3.906
1789992422.061443,-53.711,-55.664,64.453,-12.695
1789992422.064939,-48.828,-46.875,73.242,-41.504
1789992422.068435,0.000,-44.434,92.773,-7.324
1789992422.071931,7.324,-46.387,99.609,2.930
1789992422.075218,-31.250,-43.457,99.609,-16.113
1789992422.078711,-40.527,-50.781,99.121,-35.645
1789992422.082204,7.324,-43.457,84.961,-20.996
1789992422.085697,23.438,-40.039,99.609,12.695
1789992422.089190,-27.344,-45.898,104.004,-6.836
1789992422.092683,-51.270,-49.805,78.125,-28.320
1789992422.096175,-17.090,-50.781,65.918,-8.301
1789992422.099669,16.602,-38.574,66.895,3.906
1789992422.103161,12.207,-33.691,82.520,-19.043
1789992422.106654,-9.766,-36.621,113.281,-28.320
1789992422.110147,-19.043,-34.180,132.324,-17.090
1789992422.113640,7.324,-25.391,139.648,-22.949
1789992422.116747,-7.812,-31.250,148.438,-22.461
1789992422.120235,-21.484,-42.480,154.785,-8.301
1789992422.123723,-17.090,-47.852,148.926,-11.719
1789992422.127212,19.043,-41.504,138.184,-20.508
1789992422.130700,40.039,-30.762,117.188,-12.695
1789992422.134188,-6.348,-39.551,107.422,-21.973
1789992422.137677,-44.922,-47.852,111.816,-40.039
1789992422.141165,-25.391,-48.828,112.305,-35.156
1789992422.144653,-15.137,-53.223,130.859,-34.668
1789992422.148142,-21.484,-50.293,134.766,-35.156
1789992422.151630,-7.812,-48.828,131.348,-25.879
1789992422.155118,7.812,-49.316,133.789,-16.113
1789992422.160351,22.461,-42.480,133.789,-0.488
1789992422.163857,2.441,-38.086,146.973,2.930
1789992422.167364,-42.480,-43.457,133.301,-19.043
1789992422.170870,-29.297,-41.992,111.816,-29.785
1789992422.174377,13.184,-39.062,114.258,-21.973
1789992422.177883,5.859,-41.016,100.586,-31.250
1789992422.181390,-15.137,-41.992,75.195,-22.949
1789992422.184896,-41.016,-41.504,57.129,-27.344
1789992422.188403,-4.883,-41.016,39.551,-42.480
1789992422.191909,7.324,-40.527,15.137,-21.973
1789992422.195416,-20.508,-41.504,7.324,-23.438
1789992422.198922,-19.531,-43.945,31.250,-34.668
1789992422.203433,0.000,-40.527,65.918,-19.531
1789992422.206949,0.000,-30.273,88.867,-5.859
1789992422.210465,0.000,-33.203,99.121,2.930
1789992422.213981,0.000,-49.316,94.238,-2.441
1789992422.217497,0.000,-51.270,78.613,0.488
1789992422.221012,0.000,-45.410,62.988,0.977
1789992422.224528,0.000,-38.086,54.688,-17.578
1789992422.228044,0.000,-33.691,51.758,-12.207
1789992422.231560,0.000,-35.645,41.992,-17.578
1789992422.235076,0.000,-39.062,41.992,-15.137
1789992422.238591,0.000,-37.109,29.297,-5.371
1789992422.242107,0.000,-31.738,-5.859,3.418
1789992422.246465,18.066,-33.203,-51.270,3.418
1789992422.249988,39.551,-35.156,-79.102,4.883
1789992422.253510,40.039,-39.062,-115.234,5.859
1789992422.257033,18.066,-45.898,-176.758,0.977
1789992422.260556,-19.043,-49.805,-203.125,-5.371
1789992422.264079,2.930,-50.781,-208.496,-0.977
1789992422.267602,32.227,-50.293,-242.188,4.883
1789992422.271125,4.883,-46.875,-311.523,-10.254
1789992422.274647,-6.836,-47.852,-350.098,-12.695
1789992422.278170,6.348,-50.781,-359.375,-12.207
1789992422.281693,34.668,-49.805,-368.164,2.930
1789992422.285216,8.301,-53.711,-363.281,5.371
1789992422.290920,0.000,-59.082,-345.215,-6.836
1789992422.294460,0.000,-62.012,-338.867,-4.395
1789992422.297999,0.000,-62.012,-309.570,-7.324
1789992422.301538,0.000,-56.641,-265.137,1.465
1789992422.305078,0.000,-52.734,-252.930,3.418
1789992422.308617,0.000,-58.105,-264.160,0.488
1789992422.312157,0.000,-60.059,-287.598,14.648
1789992422.315696,0.000,-58.105,-287.598,19.531
1789992422.319235,0.000,-58.105,-271.484,19.043
1789992422.322775,0.000,-61.523,-265.137,6.836
1789992422.326314,0.000,-59.570,-250.488,3.418
1789992422.329853,0.000,-58.105,-252.930,15.137
1789992422.335190,19.043,-60.547,-267.090,11.719
1789992422.338742,-6.348,-60.547,-267.578,-0.977
1789992422.342294,-19.531,-63.477,-254.883,-8.789
1789992422.345846,-2.930,-65.430,-220.703,11.230
1789992422.349397,-7.812,-63.477,-176.270,16.113
1789992422.352949,-41.992,-62.500,-163.086,-1.953
1789992422.356501,-53.223,-59.082,-171.875,19.531
1789992422.360053,4.395,-60.059,-170.898,24.414
1789992422.363605,22.949,-57.129,-166.016,16.113
1789992422.367157,-16.113,-54.688,-153.809,16.113
1789992422.370708,-31.738,-50.781,-148.926,4.395
1789992422.374260,-4.883,-41.504,-155.762,6.348
1789992422.379041,-18.555,-38.086,-164.551,16.602
1789992422.382600,-41.504,-39.062,-175.781,14.160
1789992422.386160,-41.016,-44.434,-196.777,11.719
1789992422.389720,-23.926,-42.969,-222.168,18.066
1789992422.393280,16.602,-35.645,-222.168,20.020
1789992422.396839,-3.418,-33.691,-227.051,21.484
1789992422.400399,-33.691,-35.156,-239.258,15.137
1789992422.403959,-33.203,-36.621,-229.980,17.578
1789992422.407518,-6.348,-40.527,-235.352,32.715
1789992422.411078,1.465,-45.898,-242.188,22.461
1789992422.414638,-26.367,-45.410,-224.609,12.695
1789992422.418197,-44.434,-38.574,-201.172,5.371
1789992422.424161,-6.348,-32.715,-176.270,28.809
1789992422.427735,13.184,-39.551,-173.340,47.852
1789992422.431309,-5.859,-44.922,-186.523,29.785
1789992422.434883,-51.270,-43.945,-199.219,21.484
1789992422.438457,-39.551,-42.480,-194.824,18.555
1789992422.442031,13.184,-48.828,-178.711,28.809
1789992422.445605,-11.719,-45.410,-165.527,18.555
1789992422.449179,-40.527,-36.621,-152.832,14.648
1789992422.452753,-20.020,-39.551,-165.527,21.484
1789992422.456327,15.137,-35.156,-176.758,22.461
1789992422.459901,-6.836,-37.598,-170.898,20.508
1789992422.463475,-36.133,-42.969,-175.781,19.531
1789992422.469930,-27.832,-40.527,-173.828,24.414
1789992422.473520,0.000,-44.922,-156.738,23.926
1789992422.477110,-4.395,-45.410,-145.020,20.508
1789992422.480700,-47.852,-44.434,-154.785,6.836
1789992422.484290,-64.941,-42.480,-168.457,-23.438
1789992422.487880,-21.973,-40.039,-167.480,-10.254
1789992422.491470,11.719,-43.945,-158.691,14.160
1789992422.495060,4.883,-47.852,-156.250,20.020
1789992422.498650,-9.277,-45.898,-156.250,30.762
1789992422.502240,-9.766,-41.016,-154.297,8.789
1789992422.505831,5.371,-35.156,-172.852,-0.977
1789992422.509420,-2.441,-36.133,-197.754,14.648
1789992422.515696,-14.160,-44.922,-208.984,9.277
1789992422.519300,5.371,-41.504,-210.449,8.789
1789992422.522904,23.926,-40.527,-205.078,16.602
1789992422.526508,17.578,-43.457,-222.656,10.742
1789992422.530112,-7.324,-40.039,-250.000,0.488
1789992422.533716,-17.090,-50.293,-237.305,-6.348
1789992422.537320,16.602,-56.152,-208.496,-0.488
1789992422.540924,14.648,-47.363,-188.477,9.766
1789992422.544528,-17.578,-43.945,-169.922,7.324
1789992422.548132,-24.902,-45.410,-144.531,12.207
1789992422.551736,6.836,-49.316,-132.812,12.207
1789992422.555340,18.555,-47.363,-123.535,-12.207
1789992422.561455,-11.719,-41.504,-105.957,0.977
1789992422.565071,-30.273,-45.410,-110.352,7.812
1789992422.568688,-17.578,-42.969,-106.445,-6.348
1789992422.572304,25.391,-38.574,-51.270,0.977
1789992422.575920,5.371,-41.992,-15.137,-2.441
1789992422.579537,-31.738,-39.551,-8.301,-25.391
1789992422.583153,-7.324,-40.527,5.371,-28.320
1789992422.586769,30.762,-43.457,11.719,-20.020
1789992422.590386,12.695,-38.086,11.230,-22.949
1789992422.594002,-32.227,-37.598,1.953,-21.973
1789992422.597618,-40.527,-48.828,-22.461,-20.020
1789992422.601235,2.441,-48.828,-26.367,-9.277
1789992422.607147,0.488,-39.551,-26.367,-9.277
1789992422.610774,-38.086,-41.992,-28.320,-7.324
1789992422.614400,-34.668,-41.504,-34.668,3.906
1789992422.618027,-10.742,-40.527,-32.227,5.859
1789992422.621654,12.207,-42.480,-26.367,12.207
1789992422.625281,-7.812,-42.969,-42.969,-2.441
1789992422.628908,-24.414,-45.898,-57.129,-20.996
1789992422.632535,-4.395,-46.387,-43.945,-12.207
1789992422.636162,-2.930,-37.109,-26.367,-15.137
1789992422.639789,-4.883,-43.945,-42.969,-4.883
1789992422.643416,-30.273,-55.664,-75.195,-9.277
1789992422.647043,-43.945,-51.270,-85.938,-21.484
1789992422.652771,0.977,-43.457,-89.355,-2.930
1789992422.656407,-10.742,-41.504,-130.371,-6.348
1789992422.660044,-58.105,-50.293,-188.477,-14.648
1789992422.663680,-50.781,-45.410,-214.844,-2.930
1789992422.667316,0.977,-44.922,-210.449,-2.441
1789992422.670952,19.043,-54.688,-205.566,0.000
1789992422.674588,-13.672,-54.688,-216.797,-3.418
1789992422.678224,-36.621,-50.293,-221.191,-13.184
1789992422.681861,-26.367,-49.316,-210.938,-20.996
1789992422.685497,-4.395,-53.711,-199.219,-18.555
1789992422.689133,-26.855,-64.941,-199.219,-19.043
1789992422.692769,-53.711,-73.242,-195.312,-20.020
1789992422.698359,-34.180,-72.266,-178.711,-8.301
1789992422.702003,-11.230,-67.871,-170.410,5.859
1789992422.705647,-33.203,-62.500,-169.434,10.254
1789992422.709291,-60.059,-61.035,-170.410,-1.953
1789992422.712936,-40.039,-61.523,-174.316,-10.254
1789992422.716580,0.977,-62.988,-171.875,-4.395
1789992422.720224,-6.836,-62.988,-170.898,14.648
1789992422.723869,-42.969,-63.477,-172.852,1.465
1789992422.727513,-62.500,-59.570,-154.785,-19.043
1789992422.731157,-31.250,-58.594,-141.602,0.977
1789992422.734802,-22.949,-58.105,-138.672,11.230
1789992422.738446,-31.738,-49.316,-122.070,2.930
1789992422.743884,-61.035,-46.387,-104.492,-10.742
1789992422.747535,-48.828,-45.410,-98.145,-11.230
1789992422.751187,0.000,-46.875,-99.609,19.043
1789992422.754838,-11.719,-49.805,-102.051,32.227
1789992422.758490,-22.461,-50.781,-106.445,18.066
1789992422.762141,-20.020,-46.875,-98.145,17.578
1789992422.765793,-5.859,-38.574,-73.242,36.133
1789992422.769444,-38.086,-42.480,-59.082,23.438
1789992422.773095,-84.961,-44.434,-44.922,11.719
1789992422.776747,-63.965,-47.363,-41.504,22.461
1789992422.780398,-21.484,-49.805,-47.363,20.508
1789992422.784050,-14.160,-50.781,-43.457,28.320
1789992422.790673,-43.945,-55.176,-35.156,11.719
1789992422.794336,-60.547,-51.758,-23.926,-10.254
1789992422.797999,-24.902,-46.387,4.395,-4.883
1789992422.801661,-6.348,-49.316,19.531,14.160
1789992422.805324,-23.438,-47.363,9.766,41.992
1789992422.808987,-53.223,-38.086,-8.301,35.645
1789992422.812649,-51.270,-38.574,-0.488,11.230
1789992422.816312,-14.648,-39.551,24.414,-1.953
1789992422.819975,-29.297,-40.527,20.020,2.441
1789992422.823637,-36.621,-43.457,11.230,14.160
1789992422.827300,-20.996,-47.363,12.207,21.973
1789992422.830963,0.000,-43.457,17.090,18.555
1789992422.837542,0.000,-35.645,0.000,20.020
1789992422.841216,0.000,-40.527,0.000,16.602
1789992422.844889,0.000,-40.527,0.000,4.883
1789992422.848562,0.000,-39.551,0.000,4.395
1789992422.852235,0.000,-41.992,0.000,10.254
1789992422.855909,0.000,-39.062,0.000,-0.977
1789992422.859582,0.000,-39.551,0.000,4.395
1789992422.863255,0.000,-39.551,0.000,5.859
1789992422.866928,0.000,-35.645,0.000,15.137
1789992422.870601,0.000,-39.062,0.000,36.133
1789992422.874275,0.000,-47.852,0.000,16.113
1789992422.877948,0.000,-44.434,0.000,2.930
1789992422.884183,-10.254,-41.992,18.555,5.859
1789992422.887865,-34.180,-45.898,33.203,12.695
1789992422.891547,-36.133,-41.504,38.086,15.137
1789992422.895229,-32.227,-49.805,53.711,9.766
1789992422.898911,-5.371,-47.363,58.105,8.789
1789992422.902593,-11.719,-37.598,50.781,8.789
1789992422.906276,-40.527,-38.086,43.945,1.953
1789992422.909958,-55.664,-36.133,23.438,-11.719
1789992422.913640,-30.762,-43.457,5.859,-20.020
1789992422.917322,-19.043,-46.387,5.859,-16.113
1789992422.921004,-41.992,-37.598,-0.977,-6.348
1789992422.924686,-66.406,-40.039,-13.184,-5.371
1789992422.930737,-43.945,-49.316,2.441,6.836
1789992422.934427,1.465,-48.828,7.812,9.766
1789992422.938117,-20.508,-46.387,-12.207,2.930
1789992422.941807,-50.293,-48.340,-39.551,2.930
1789992422.945497,-27.344,-45.898,-54.688,2.930
1789992422.949187,3.418,-41.016,-46.387,14.648
1789992422.952877,-9.277,-50.781,-42.480,14.160
1789992422.956567,-39.062,-61.035,-48.828,0.488
1789992422.960257,-42.480,-57.617,-45.410,-5.859
1789992422.963947,-13.672,-52.734,-34.668,9.277
1789992422.967637,12.207,-49.316,-44.434,12.695
1789992422.971327,9.766,-40.527,-50.293,10.742
1789992422.977193,-44.922,-40.527,-42.480,18.066
1789992422.980890,-12.207,-53.711,-38.574,14.648
1789992422.984587,5.371,-61.035,-38.086,1.953
1789992422.988284,-34.668,-57.617,-36.133,-8.301
1789992422.991981,-21.484,-59.082,-27.832,5.859
1789992422.995678,-4.883,-62.012,-11.719,5.859
1789992422.999375,22.461,-58.105,-10.254,-0.977
1789992423.003072,19.531,-56.152,-22.949,-1.953
1789992423.006769,-14.160,-55.664,-17.578,-16.602
1789992423.010466,-14.160,-56.641,-11.230,-20.020
1789992423.014163,25.879,-50.293,-10.254,9.766
1789992423.017860,18.555,-45.898,-7.324,4.883
1789992423.023552,-11.230,-50.781,2.930,-21.973
1789992423.027255,-18.555,-54.199,8.301,-18.066
1789992423.030958,8.789,-49.316,6.836,0.977
1789992423.034661,14.648,-50.781,8.301,4.395
1789992423.038364,-23.926,-51.758,11.719,0.977
1789992423.042068,-40.527,-49.805,20.996,2.441
1789992423.045771,-0.977,-49.805,11.230,9.277
1789992423.049474,20.508,-40.039,-21.973,10.742
1789992423.053177,-23.926,-35.645,-20.020,17.578
1789992423.056880,-47.363,-37.598,-10.742,8.301
1789992423.060583,-16.602,-37.598,-50.781,11.719
1789992423.064286,11.230,-34.668,-119.141,25.391
1789992423.069826,1.465,-30.762,-159.668,-1.953
1789992423.073535,-27.344,-40.527,-163.086,-2.930
1789992423.077244,-19.531,-49.316,-156.250,3.418
1789992423.080952,17.578,-37.598,-135.742,-7.324
1789992423.084661,17.578,-30.273,-117.676,1.465
1789992423.088369,6.348,-34.668,-118.164,16.113
1789992423.092078,21.973,-29.785,-128.418,27.832
1789992423.095787,51.758,-27.832,-132.812,30.762
1789992423.099495,48.828,-35.156,-146.484,20.996
1789992423.103204,15.137,-35.645,-156.738,18.555
1789992423.106913,-5.859,-40.527,-139.648,13.184
1789992423.110621,7.812,-35.645,-84.473,16.602
1789992423.117102,20.020,-34.180,-40.039,6.348
1789992423.120819,5.371,-40.039,-31.738,-18.066
1789992423.124535,1.953,-41.992,-19.043,2.441
1789992423.128252,28.320,-41.992,-2.930,10.742
1789992423.131968,52.734,-34.180,14.160,11.719
1789992423.135685,43.457,-31.250,21.973,32.227
1789992423.139402,17.090,-33.691,35.156,9.277
1789992423.143118,9.277,-33.203,52.246,0.000
1789992423.146835,48.828,-32.715,46.875,18.066
1789992423.150552,54.199,-35.645,19.531,14.648
1789992423.154268,23.438,-35.156,-15.137,1.953
1789992423.157985,11.719,-38.086,-26.855,7.324
1789992423.164239,30.762,-38.574,-29.297,18.555
