second,EI,EI_smooth10,FAA,FAA_smooth10,blinks,BPM_smooth10
110,0.276750,0.187884,-0.797404,0.024846,0,6
111,0.096811,0.172040,0.211927,-0.099655,0,6
112,0.240129,0.179605,0.306843,-0.054488,0,6
113,0.117566,0.173401,-0.549210,-0.103960,0,0
114,0.221445,0.181140,0.596908,-0.050922,0,0
115,0.163415,0.178850,0.309921,0.007057,0,0
116,0.106704,0.167842,-0.336556,-0.061334,0,0
117,0.145178,0.171590,0.146048,-0.006800,0,0
118,0.033994,0.160944,0.120273,0.051219,0,0
119,,0.155777,,0.000972,0,0
120,,0.140655,,0.100769,1,6
121,0.086307,0.139342,2.444765,0.379874,0,6
122,0.181817,0.132053,0.193590,0.365717,0,6
123,,0.134123,,0.496421,0,6
124,,0.119569,,0.479673,1,12
125,0.330530,0.147422,2.246631,0.802459,0,12
126,0.230288,0.168019,1.245633,1.066157,0,12
127,0.150105,0.168840,0.714744,1.160939,0,12
128,0.257429,0.206079,-0.218139,1.104537,0,12
129,0.178016,0.202070,0.184036,0.973037,0,12
130,0.305951,0.215055,1.119725,0.991373,0,6
131,0.041079,0.209402,0.890679,0.797112,0,6
132,0.214253,0.213456,-0.061746,0.765196,0,6
133,,0.213456,,0.765196,1,12
134,0.097786,0.200604,0.337115,0.717631,0,6
135,0.157383,0.181366,1.300779,0.612536,0,6
136,0.239378,0.182376,-0.891923,0.375030,0,6
137,0.159188,0.183385,2.013820,0.519372,0,6
138,0.608707,0.222416,-0.019601,0.541432,0,6
139,0.323787,0.238613,0.519650,0.578722,0,6
140,0.218879,0.228938,-0.954382,0.348266,0,6
141,0.292107,0.256830,-0.088490,0.239469,0,6
142,0.266365,0.262620,0.575066,0.310226,0,6
143,0.318275,0.268186,-0.737894,0.205414,0,0
144,0.362666,0.294674,-0.284606,0.143242,0,0
145,0.268293,0.305765,2.378414,0.251005,0,0
146,0.507269,0.332554,1.764298,0.516627,0,0
147,,0.351817,,0.350273,1,6
148,0.307534,0.318353,1.991299,0.573706,0,6
149,0.453067,0.332717,1.197825,0.649059,0,6
150,0.139932,0.323945,0.724579,0.835610,0,6
151,0.374068,0.333052,1.577100,1.020676,0,6
152,0.338998,0.341122,1.163950,1.086107,0,6
153,0.174059,0.325098,0.420079,1.214771,0,6
154,0.404455,0.329741,0.102971,1.257835,0,6
155,2.010913,0.523366,-0.732510,0.912177,0,6
156,0.525324,0.525372,2.341016,0.976257,0,6
157,0.301279,0.502963,2.150768,1.093708,0,0
158,0.165164,0.488726,0.227594,0.917337,0,0
159,,0.492688,,0.886172,1,6
160,0.452127,0.527376,-0.398408,0.761395,0,6
161,0.326505,0.522091,0.554446,0.647767,0,6
162,,0.544978,,0.583244,1,12
163,0.090859,0.534578,-0.452121,0.474220,0,12
164,0.159733,0.503988,3.199678,0.861308,0,12
165,0.116362,0.267169,0.345148,0.996015,0,12
166,0.361068,0.246637,0.376562,0.750458,0,12
167,0.484963,0.269598,0.562409,0.551913,0,12
168,0.260238,0.281482,1.214315,0.675254,0,12
169,0.176719,0.269842,0.124309,0.614038,0,6
170,0.435534,0.267998,-0.219309,0.633937,0,6
171,0.434237,0.279968,-0.668655,0.498037,0,6
172,0.156698,0.267641,-0.079866,0.440247,0,0
173,0.260690,0.284624,1.576031,0.643062,0,0
174,0.217900,0.290441,0.932309,0.416325,0,0
175,0.575046,0.336309,0.596470,0.441458,0,0
176,0.361411,0.336344,0.897755,0.493577,0,0
177,,0.319830,,0.485929,1,6
178,0.696594,0.368314,0.572929,0.414664,0,6
179,0.220901,0.373224,-0.302799,0.367207,0,6
180,,0.365435,,0.440522,1,12
181,0.165887,0.331891,0.342408,0.566905,0,12
182,0.083968,0.322800,-1.801842,0.351657,0,12
183,0.163163,0.310609,-1.196051,0.005147,0,12
184,0.341567,0.326067,-0.502383,-0.174189,0,12
185,0.194931,0.278553,0.670328,-0.164957,0,12
186,0.386388,0.281675,-0.567568,-0.348122,0,12
187,,0.281675,,-0.348122,1,12
188,0.454296,0.251388,-1.129210,-0.560890,0,12
189,0.205110,0.249414,1.928097,-0.282028,0,12
190,0.163557,0.239874,0.114748,-0.237941,0,6
191,0.139616,0.236955,0.075756,-0.267569,0,6
192,0.200119,0.249861,0.147445,-0.050982,0,6
193,1.065350,0.350104,1.922287,0.295500,0,6
194,0.335163,0.349392,-0.945234,0.246294,0,6
195,0.541510,0.387901,-0.556108,0.110024,0,6
196,0.598010,0.411415,0.620049,0.241981,0,6
197,0.445861,0.414859,-0.339461,0.183837,0,0
198,0.320795,0.401509,0.525320,0.349290,0,0
199,0.259053,0.406903,0.593538,0.215834,0,0
200,0.234409,0.413989,2.194557,0.423815,0,0
201,0.340681,0.434095,0.127298,0.428969,0,0
202,0.898053,0.503889,2.282994,0.642524,0,0
203,0.214935,0.418847,0.527969,0.503092,0,0
204,0.123581,0.397689,-1.253614,0.472254,0,0
205,0.210705,0.364608,1.346748,0.662540,0,0
206,0.312626,0.336070,0.582669,0.658802,0,0
207,0.150819,0.306566,0.276859,0.720434,0,0
208,0.317989,0.306285,0.212249,0.689127,0,0
209,0.278000,0.308180,2.997786,0.929552,0,0
210,1.577823,0.442521,-0.305002,0.679596,0,0
211,0.227620,0.431215,-0.807215,0.586144,0,0
212,,0.379344,,0.397606,1,6
213,,0.399895,,0.381310,1,12
214,,0.439369,,0.614871,1,18
215,0.034047,0.414132,0.624137,0.511641,0,18
216,,0.431050,,0.499802,1,24
217,,0.487096,,0.544391,1,30
218,0.766226,0.576743,-1.349792,0.231983,0,30
219,0.255650,0.572273,-0.632427,-0.494060,0,30
220,0.347383,0.326185,1.299981,-0.173063,0,30
221,,0.350827,,-0.014525,1,36
222,,0.350827,,-0.014525,1,36
223,0.350754,0.350812,0.652127,0.118805,0,30
224,0.303481,0.342923,-0.291461,0.050428,0,24
225,0.810937,0.472405,0.920987,0.099902,0,24
226,,0.472405,,0.099902,1,24
227,,0.472405,,0.099902,0,18
228,,0.413641,,0.389841,1,24
229,,0.453139,,0.645408,1,30
230,,0.488391,,0.427217,2,42
231,,0.488391,,0.427217,0,36
232,,0.488391,,0.427217,1,36
233,,,,,0,36
234,,,,,1,42
235,0.113492,,-0.233729,,0,42
236,0.360083,,0.930911,,0,36
237,,,,,1,42
238,0.162059,0.211878,2.427012,1.041398,0,36
239,0.112332,0.186991,-0.124086,0.750027,0,30
240,0.275680,0.204729,-1.459930,0.308036,0,18
241,0.516714,0.256727,1.055182,0.432560,0,18
242,0.327642,0.266857,-0.614571,0.282970,0,12
243,0.250341,0.264793,-0.863970,0.139602,0,12
244,,0.264793,,0.139602,0,6
245,,0.286407,,0.192935,1,12
246,0.996273,0.377292,0.395032,0.116381,0,12
247,,0.377292,,0.116381,2,18
248,,0.413164,,-0.268724,1,24
249,0.339124,0.450962,1.651174,0.027153,0,24
250,0.073503,0.417266,-0.453933,0.194819,0,24
251,,0.397377,,0.022746,0,24
252,,0.414810,,0.182076,2,36
253,,0.469633,,0.530758,1,42
254,,0.469633,,0.530758,1,48
255,,0.469633,,0.530758,1,48
256,,,,,1,54
257,0.139353,0.183993,-0.294285,0.300985,0,42
258,0.177720,0.182425,0.283600,0.296639,0,36
259,,0.130192,,-0.154873,1,42
260,,,,,1,48
261,,,,,0,48
262,0.228377,0.181817,3.022807,1.004041,0,36
263,0.531925,0.269344,-0.449044,0.640770,0,30
264,0.560870,0.327649,-0.237990,0.465018,0,24
265,0.358787,0.332839,0.144264,0.411559,0,18
266,0.739531,0.390937,0.818379,0.469676,0,12
267,0.228412,0.403660,1.970623,0.793234,0,12
268,,0.441317,,0.878173,1,18
269,,0.441317,,0.878173,0,12
270,,0.441317,,0.878173,2,18
271,,0.441317,,0.878173,1,24
272,,0.483905,,0.449246,1,30
273,,0.471900,,0.673819,1,36
274,,0.442243,,0.977755,1,42
275,,,,,1,48
276,,,,,0,48
277,0.340593,,0.219181,,0,48
278,0.351382,,-0.100646,,0,42
279,0.199832,0.297269,-0.739291,-0.206919,0,42
280,0.100320,0.248032,1.573055,0.238075,0,30
281,,0.248032,,0.238075,1,30
282,,0.248032,,0.238075,1,30
283,,0.248032,,0.238075,0,24
284,,0.248032,,0.238075,2,30
285,0.096940,0.217813,0.648873,0.320234,0,24
286,0.154437,0.207251,1.202825,0.467333,0,24
287,0.722161,0.270845,1.238762,0.637263,0,24
288,0.657474,0.321861,0.307514,0.705290,0,24
289,0.254173,0.330917,0.653054,0.937347,0,24
290,0.544215,0.404900,-0.263092,0.631323,0,24
291,,0.404900,,0.631323,1,24
292,0.162633,0.370290,-2.608199,0.168534,0,18
293,,0.370290,,0.168534,1,24
294,,0.370290,,0.168534,2,24
295,,0.415849,,0.088477,1,30
296,,0.468131,,-0.134392,1,36
297,0.077025,0.339104,2.456098,0.109075,0,36
298,,0.259511,,0.059465,1,42
299,,0.261291,,-0.138398,0,42
300,0.129751,0.123136,0.925028,0.257642,0,42
