second,EI,EI_smooth10,FAA,FAA_smooth10,blinks,BPM_smooth10
220,0.277973,0.233778,1.677592,0.447898,0,0
221,0.264643,0.221814,0.628347,0.321128,0,0
222,0.607019,0.264016,0.569882,0.307102,0,0
223,0.163281,0.273127,-0.702505,0.096889,0,0
224,0.332517,0.277170,-0.272138,0.223119,0,0
225,0.159516,0.286342,0.301997,0.273340,0,0
226,0.417401,0.310484,1.691189,0.379671,0,0
227,0.130916,0.296418,-0.183345,0.267443,0,0
228,,0.277218,,0.278970,2,12
229,,0.294158,,0.463877,0,12
230,0.085123,0.270052,-0.378155,0.206909,0,12
231,0.051044,0.243352,0.357414,0.173042,0,12
232,0.125561,0.183170,-1.423678,-0.076153,0,12
233,,0.186011,,0.013326,1,18
234,,0.161593,,0.060904,0,18
235,,0.162009,,0.012685,0,18
236,,0.098161,,-0.406941,1,24
237,,0.087242,,-0.481473,2,36
238,,0.087242,,-0.481473,0,24
239,,0.087242,,-0.481473,1,30
240,0.216333,0.130979,3.526636,0.820124,0,30
241,0.189233,0.177042,-0.105396,0.665854,0,30
242,,,,,0,30
243,,,,,2,36
244,,,,,0,36
245,,,,,2,48
246,,,,,1,48
247,0.108346,0.171304,1.045091,1.488777,0,36
248,0.046627,0.140135,0.413663,1.219999,0,36
249,0.075898,0.127287,0.309303,1.037859,0,30
250,0.043539,0.092729,0.451293,0.422791,0,30
251,0.084192,0.071720,1.007208,0.645312,0,30
252,,0.071720,,0.645312,1,36
253,,0.071720,,0.645312,1,30
254,,0.071720,,0.645312,0,30
255,,0.071720,,0.645312,1,24
256,0.141620,0.083370,-0.191399,0.505860,0,18
257,,0.078375,,0.398014,1,24
258,,0.086312,,0.394101,1,30
259,,0.089784,,0.422367,1,36
260,,,,,0,36
261,,,,,2,48
262,,,,,0,42
263,,,,,1,42
264,0.075589,,-0.562722,,0,42
265,,,,,1,42
266,,,,,0,42
267,,,,,1,42
268,0.170382,,0.426245,,0,36
269,,,,,2,42
270,,,,,1,48
271,0.056318,0.100763,-0.735162,-0.290546,0,36
272,0.036026,0.084579,-0.357152,-0.307198,0,36
273,0.235268,0.114717,0.501591,-0.145440,0,30
274,,0.124498,,-0.041120,1,36
275,,0.124498,,-0.041120,1,36
276,,0.124498,,-0.041120,0,36
277,,0.124498,,-0.041120,1,36
278,,0.109204,,-0.196908,0,36
279,,0.109204,,-0.196908,1,30
280,0.056926,0.096135,-1.304976,-0.473925,0,24
281,,0.109407,,-0.386846,0,24
282,,,,,1,30
283,0.051304,,-0.187557,,0,30
284,0.052279,0.053503,0.366970,-0.375188,0,24
285,,0.053503,,-0.375188,0,18
286,,0.053503,,-0.375188,1,24
287,,0.053503,,-0.375188,1,24
288,,0.053503,,-0.375188,1,30
289,,0.053503,,-0.375188,1,30
290,,,,,1,36
291,0.290554,0.131379,-0.403959,-0.074849,0,36
292,,0.131379,,-0.074849,1,36
293,,,,,0,36
294,,,,,2,48
295,0.107324,,0.731658,,0,48
296,,,,,1,48
297,,,,,1,48
298,0.152694,0.183524,5.543422,1.957040,0,42
299,,0.183524,,1.957040,1,42
300,,0.183524,,1.957040,1,42
