second,EI,EI_smooth10,FAA,FAA_smooth10,blinks,BPM_smooth10
255,0.350194,0.459151,0.468381,0.789662,0,18
256,0.533963,0.494713,0.189170,0.200179,0,18
257,0.261080,0.465509,0.440228,0.230185,0,12
258,0.311484,0.407884,2.423314,0.444410,0,12
259,,0.396805,,0.471915,0,12
260,,0.396805,,0.471915,2,18
261,,0.375266,,0.464746,1,24
262,0.331166,0.359949,-0.443532,0.388708,0,24
263,0.398915,0.365515,-0.684277,0.235424,0,18
264,,0.364467,,0.398881,0,18
265,,0.367321,,0.384980,1,24
266,0.265409,0.313610,-0.233322,0.300482,0,24
267,0.341149,0.329624,0.868295,0.386096,0,24
268,0.774020,0.422132,-0.311828,-0.160933,0,24
269,0.274434,0.397515,0.866791,0.010355,0,24
270,0.494253,0.411335,0.158603,0.031533,0,12
271,0.470763,0.418764,0.131313,0.044005,0,6
272,,0.431278,,0.113654,1,12
273,0.524873,0.449272,0.497953,0.282544,0,12
274,0.587217,0.466515,0.969451,0.368407,0,12
275,0.788247,0.502263,3.270648,0.690878,0,6
276,0.379716,0.514964,0.994611,0.827315,0,6
277,,0.536690,,0.822193,1,12
278,,0.502786,,0.984196,1,18
279,,0.540845,,1.003763,1,24
280,0.370902,0.520286,1.403669,1.211274,0,24
281,0.810475,0.576905,-0.035948,1.183397,0,24
282,,0.576905,,1.183397,0,18
283,,0.587311,,1.320486,1,24
284,,0.587335,,1.408245,0,24
285,,0.520364,,0.787444,1,30
286,1.210581,0.797319,-0.292556,0.358388,0,30
287,1.256882,0.912210,-1.281068,-0.051476,0,24
288,1.180579,0.965884,1.040395,0.166898,0,18
289,0.411052,0.873412,0.873357,0.284641,0,12
290,0.532923,0.900415,0.909178,0.202226,0,12
291,0.366724,0.826457,1.471394,0.453450,0,12
292,0.495244,0.779141,0.969628,0.527190,0,12
293,0.630040,0.760503,-0.484772,0.400694,0,6
294,0.663837,0.749762,1.692644,0.544244,0,6
295,0.560558,0.730842,1.178155,0.607635,0,0
296,0.335990,0.643383,1.523445,0.789236,0,0
297,0.543626,0.572057,-0.106775,0.906665,0,0
298,0.232296,0.477229,1.260514,0.928677,0,0
299,0.787471,0.514871,2.206154,1.061957,0,0
300,0.257544,0.487333,3.441139,1.315153,0,0
301,0.321467,0.482807,1.821222,1.350135,0,0
302,0.460104,0.479293,2.439071,1.497080,0,0
303,0.213388,0.437628,0.631625,1.608720,0,0
304,0.438806,0.415125,0.643470,1.503802,0,0
305,0.519766,0.411046,0.872623,1.473249,0,0
306,0.764071,0.453854,1.037433,1.424648,0,0
307,1.099622,0.509454,1.441902,1.579515,0,0
308,0.653386,0.551563,0.287801,1.482244,0,0
309,,0.525351,,1.401810,1,6
310,0.619601,0.565579,0.738883,1.101559,0,6
311,0.589773,0.595391,0.303870,0.932964,0,6
312,,0.612302,,0.744701,1,12
313,0.873680,0.694838,3.052463,1.047306,0,12
314,,0.731414,,1.104997,1,18
315,,0.766689,,1.143725,1,24
316,,0.767213,,1.164984,1,30
317,0.857101,0.718709,1.260715,1.128747,0,30
318,0.251741,0.638380,0.476590,1.166504,0,30
319,0.782564,0.662410,1.679409,1.251988,0,24
320,0.553894,0.651459,0.180853,1.158983,0,24
321,,0.663796,,1.330006,1,30
322,0.560024,0.646501,1.108819,1.293141,0,24
323,0.270439,0.545960,1.682112,1.064750,0,24
324,0.167456,0.491888,-0.574702,0.830542,0,18
325,,0.491888,,0.830542,0,12
326,,0.491888,,0.830542,1,12
327,1.588881,0.596428,1.956667,0.929964,0,12
328,,0.653876,,1.005526,0,12
329,,0.628139,,0.870750,1,18
330,0.543428,0.626045,-0.601872,0.714205,0,18
331,0.362772,0.582166,0.238645,0.634945,0,12
332,,0.586595,,0.540170,1,18
333,0.462625,0.625032,0.998871,0.403522,0,18
334,0.337672,0.659075,1.722706,0.863003,0,18
335,0.685039,0.663403,0.743993,0.843168,0,18
336,0.173867,0.593469,1.860809,0.988545,0,12
337,,0.427567,,0.827192,1,18
338,,0.427567,,0.827192,1,24
339,,0.427567,,0.827192,0,18
340,,0.404395,,1.113005,1,24
341,0.185703,0.368981,1.140806,1.293437,0,24
342,0.791844,0.439458,-0.163063,1.050687,0,18
343,0.382254,0.426063,0.727228,1.005413,0,18
344,,0.443741,,0.861954,0,18
345,,0.383417,,0.891445,1,24
346,,0.453267,,0.568323,1,30
347,,0.453267,,0.568323,1,30
348,0.377317,0.434280,-1.493545,0.052856,0,24
349,0.512652,0.449954,0.242674,0.090820,0,24
350,1.736817,0.664431,-0.045349,0.068125,0,18
351,0.994281,0.799194,-1.018855,-0.291818,0,18
352,0.972152,0.829245,0.000533,-0.264552,0,18
353,0.506464,0.849947,-0.037890,-0.392072,0,18
354,0.404881,0.786366,0.043378,-0.329865,0,18
355,,0.786366,,-0.329865,1,18
356,0.236812,0.717672,0.392453,-0.239575,0,12
357,0.949893,0.743474,1.668362,-0.027582,0,6
358,,0.789244,,0.155663,1,12
359,0.394494,0.774474,1.983793,0.373303,0,12
360,0.165194,0.578021,0.378650,0.426303,0,12
