second,EI,EI_smooth10,FAA,FAA_smooth10,blinks,BPM_smooth10
222,,0.272366,,-0.199735,1,18
223,,0.272366,,-0.199735,1,18
224,,0.278542,,0.004101,0,18
225,,0.267277,,0.156509,1,24
226,,0.230402,,0.149424,1,30
227,,0.230402,,0.149424,0,24
228,0.142264,0.213748,1.198970,0.377312,0,24
229,0.288019,0.215883,0.324138,0.283784,0,24
230,,0.171221,,0.748872,1,30
231,0.888493,0.439592,-0.177538,0.448523,0,30
232,0.420808,0.434896,0.065022,0.352648,0,24
233,0.392767,0.426470,-1.225695,0.036979,0,18
234,0.676125,0.468080,-0.190142,-0.000874,0,18
235,0.306314,0.444970,0.900228,0.127855,0,12
236,,0.444970,,0.127855,1,12
237,,0.444970,,0.127855,0,12
238,,0.495421,,-0.050665,1,18
239,0.215655,0.483360,1.535549,0.151237,0,18
240,0.348258,0.464060,0.653615,0.223005,0,12
241,0.394145,0.393439,0.173890,0.273209,0,12
242,0.328389,0.380236,0.062215,0.272808,0,12
243,0.261116,0.361429,0.800664,0.562288,0,12
244,0.379503,0.319054,0.611154,0.676759,0,12
245,0.334414,0.323069,1.745319,0.797486,0,12
246,0.629058,0.361317,-0.725239,0.607146,0,6
247,0.229562,0.346678,0.203028,0.562244,0,6
248,,0.346678,,0.562244,1,6
249,0.472713,0.375240,0.633979,0.462069,0,6
250,0.393186,0.380232,-0.266120,0.359877,0,6
251,,0.378493,,0.383125,1,12
252,0.507560,0.400889,0.437047,0.429979,0,12
253,0.272026,0.402253,-1.210514,0.178582,0,12
254,0.286830,0.390669,-0.948288,-0.016349,0,12
255,0.462132,0.406633,1.360875,-0.064404,0,12
256,0.589606,0.401702,1.175142,0.173143,0,12
257,0.348693,0.416593,0.810402,0.249065,0,12
258,0.303465,0.404023,1.877649,0.430019,0,6
259,0.494768,0.406474,-0.917737,0.257606,0,6
260,0.239797,0.389431,0.178423,0.307000,0,6
261,0.529619,0.403450,0.108491,0.287149,0,0
262,,0.391882,,0.270494,0,0
263,,0.406864,,0.455620,1,6
264,0.256031,0.403014,1.732524,0.790721,0,6
265,0.487592,0.406196,0.563774,0.691083,0,6
266,0.422981,0.385368,0.607210,0.620092,0,6
267,0.393975,0.391028,-1.590733,0.319950,0,6
268,0.209591,0.379294,0.520506,0.150307,0,6
269,0.596247,0.391979,-0.720654,0.174943,0,6
270,0.678874,0.446864,0.501569,0.215336,0,6
271,0.344455,0.423718,-0.852293,0.095238,0,6
272,0.385862,0.419512,0.109986,0.096876,0,6
273,0.296797,0.407240,-0.276032,0.059586,0,0
274,0.332922,0.414930,2.479534,0.134287,0,0
275,0.512287,0.417399,0.873749,0.165284,0,0
276,,0.416779,,0.116181,1,6
277,0.326783,0.409313,-0.303068,0.259255,0,6
278,0.548481,0.446968,-0.280602,0.170243,0,6
279,0.347806,0.419363,0.168085,0.268992,0,6
280,0.288745,0.376015,0.131605,0.227885,0,6
281,0.391543,0.381247,0.338204,0.360162,0,6
282,0.759162,0.422725,0.025839,0.350813,0,6
283,0.192351,0.411120,0.003079,0.381825,0,6
284,0.191028,0.395354,1.700781,0.295297,0,6
285,0.453570,0.388830,-0.175253,0.178741,0,6
286,0.385349,0.388482,-0.746080,0.086259,0,0
287,0.568182,0.412622,0.227812,0.139347,0,0
288,0.617740,0.419548,0.463211,0.213728,0,0
289,0.590353,0.443802,0.734449,0.270365,0,0
290,0.159620,0.430890,1.425516,0.399756,0,0
291,0.430669,0.434802,0.088773,0.374813,0,0
292,,0.398762,,0.413588,0,0
293,,0.424564,,0.464901,1,6
294,,0.457926,,0.288347,0,6
295,,0.458652,,0.365614,1,12
296,0.429445,0.466001,1.438726,0.729748,0,12
297,,0.445565,,0.830135,1,18
298,,0.402522,,0.921866,1,24
299,,0.339911,,0.984338,0,24
300,0.342574,0.400896,0.593586,0.707028,0,24
301,0.411673,0.394564,1.265993,1.099435,0,24
302,0.349843,0.383384,-0.152889,0.786354,0,24
303,0.811455,0.468998,-0.564110,0.516261,0,18
304,0.266807,0.435299,0.668988,0.541716,0,18
305,0.745948,0.479678,-0.182436,0.438265,0,12
306,1.146941,0.582177,-0.125064,0.214867,0,12
307,0.346686,0.552741,0.829112,0.291648,0,6
308,0.299092,0.524558,-0.292071,0.226790,0,0
309,0.527433,0.524845,-0.045084,0.199603,0,0
310,0.229379,0.513526,0.452793,0.185523,0,0
311,0.244258,0.496784,-0.592358,-0.000312,0,0
312,,0.513111,,0.016641,1,6
313,0.225389,0.447993,0.474072,0.131995,0,6
314,0.169441,0.437174,-0.883215,-0.040472,0,6
315,0.790122,0.442082,-0.565513,-0.083036,0,6
316,0.297987,0.347754,-0.285205,-0.100830,0,6
317,,0.347888,,-0.217073,1,12
318,0.371442,0.356931,2.204517,0.095001,0,12
319,1.002059,0.416260,1.200270,0.250670,0,12
320,0.628958,0.466207,0.162633,0.214400,0,12
321,0.294164,0.472445,-1.191372,0.139523,0,12
322,,0.472445,,0.139523,0,6
323,,0.507739,,0.091731,1,12
324,,0.564122,,0.254222,1,18
325,,0.518922,,0.418169,1,24
326,,0.574156,,0.594012,0,24
327,0.669276,0.593180,-1.082305,0.258749,0,18
328,,0.648614,,-0.227693,1,24
329,,0.530799,,-0.703681,0,24
330,0.573557,0.512332,1.137865,-0.378604,0,24
331,,,,,1,30
332,,,,,1,36
333,,,,,2,42
334,,,,,0,36
335,0.409799,0.550877,0.660661,0.238740,0,30
336,0.343025,0.498914,-0.275773,0.110112,0,30
337,0.571770,0.474538,-0.344216,0.294634,0,30
338,0.735867,0.526804,1.126453,0.460998,0,24
339,0.486188,0.520034,-1.266213,0.173129,0,24
340,,0.509330,,-0.019818,1,30
341,0.832692,0.563223,0.147086,0.008000,0,24
342,0.588301,0.566806,-0.198106,-0.021444,0,18
343,0.740357,0.588500,0.025781,-0.015541,0,6
344,0.465328,0.574814,1.416521,0.143577,0,6
345,0.599452,0.595887,-0.177571,0.050440,0,6
346,0.232224,0.583575,1.965583,0.299480,0,6
347,0.614739,0.588350,-0.225506,0.312670,0,6
348,0.684277,0.582617,0.004492,0.188007,0,6
349,0.969896,0.636363,0.971316,0.436622,0,6
350,0.295017,0.602228,-0.601764,0.332783,0,0
351,0.580283,0.576987,0.365422,0.354617,0,0
352,0.892487,0.607406,0.608068,0.435234,0,0
353,0.775362,0.610906,0.718395,0.504496,0,0
354,0.376520,0.602026,0.035771,0.366421,0,0
355,0.495058,0.591586,-0.436287,0.340549,0,0
356,0.394285,0.607792,0.156454,0.159636,0,0
357,0.543426,0.600661,1.288841,0.311071,0,0
358,0.477124,0.579946,-0.222070,0.288415,0,0
359,0.490813,0.532037,0.417942,0.233077,0,0
360,,0.558373,,0.325837,1,6
