second,EI,EI_smooth10,FAA,FAA_smooth10,blinks,BPM_smooth10
171,,0.341292,,1.595709,1,24
172,,0.341292,,1.595709,1,30
173,,,,,1,36
174,,,,,0,36
175,,,,,1,36
176,,,,,1,36
177,0.460695,0.369290,1.561044,1.542732,0,36
178,0.794425,0.475574,0.154762,1.195740,0,30
179,,0.543008,,1.239383,1,36
180,0.277911,0.511010,1.245917,0.987241,0,36
181,,0.511010,,0.987241,1,36
182,,0.511010,,0.987241,2,42
183,,0.511010,,0.987241,0,36
184,,0.511010,,0.987241,0,36
185,,0.511010,,0.987241,1,36
186,0.143585,0.419154,-0.310851,0.662718,0,30
187,0.572812,0.447183,-0.075926,0.253475,0,30
188,,0.331436,,0.286380,1,36
189,0.350965,0.336318,0.757133,0.404068,0,30
190,0.541851,0.402303,2.115368,0.621431,0,30
191,0.326971,0.387237,0.317871,0.560719,0,24
192,0.675898,0.435347,3.182866,0.997743,0,12
193,,0.435347,,0.997743,1,18
194,,0.435347,,0.997743,0,18
195,,0.435347,,0.997743,1,18
196,,0.493700,,1.259462,0,18
197,,0.473921,,1.593310,1,24
198,,0.473921,,1.593310,1,24
199,,0.514907,,1.872035,1,30
200,,,,,0,30
201,0.337497,,-0.151717,,0,30
202,,,,,1,36
203,,,,,1,36
204,,,,,0,36
205,0.152489,,0.950543,,0,30
206,0.325901,0.271962,0.605130,0.467985,0,30
207,,0.271962,,0.467985,1,30
208,,0.271962,,0.467985,0,24
209,0.317263,0.283288,0.340405,0.436090,0,18
210,,0.283288,,0.436090,1,24
211,,0.265218,,0.632026,2,36
212,,0.265218,,0.632026,0,30
213,,0.265218,,0.632026,2,36
214,,0.265218,,0.632026,1,42
215,,,,,1,48
216,,,,,1,54
217,0.183446,,0.662082,,0,48
218,0.371247,0.290652,-0.652402,0.116695,0,48
219,,,,,1,54
220,,,,,2,60
221,,,,,1,54
222,0.382581,0.312425,-0.260682,-0.083667,0,54
223,0.618605,0.388970,0.982909,0.182977,0,42
224,0.473134,0.405803,0.959768,0.338335,0,36
225,0.433673,0.410448,0.994836,0.447752,0,30
226,0.459979,0.417524,0.730684,0.488171,0,24
227,,0.456537,,0.459186,1,30
228,,0.473594,,0.681503,0,30
229,0.132848,0.416803,-0.207382,0.533356,0,24
230,0.269520,0.395763,-0.785195,0.344991,0,12
231,0.133978,0.363040,-0.350823,0.258014,0,6
232,,0.360248,,0.332114,1,12
233,,0.317189,,0.223648,1,18
234,,0.286000,,0.076424,1,24
235,0.363165,0.271898,-0.897579,-0.302059,0,24
236,0.289316,0.237766,0.339187,-0.380358,0,24
237,0.256108,0.240823,0.644885,-0.209484,0,18
238,0.434538,0.268496,2.000606,0.106243,0,18
239,0.385909,0.304648,0.415560,0.195234,0,18
240,0.520091,0.340444,-1.307940,0.120557,0,18
241,,0.374854,,0.199120,1,24
242,0.394518,0.377664,-1.145357,0.007052,0,18
243,0.163609,0.350907,1.783536,0.229112,0,12
244,,0.350907,,0.229112,0,6
245,,0.349156,,0.390068,2,18
246,0.824971,0.425678,-0.136840,0.322064,0,18
247,0.193784,0.416774,1.619553,0.461303,0,18
248,0.070766,0.364807,-0.231636,0.142411,0,18
249,,0.361290,,0.096886,1,24
250,,0.329530,,0.377851,1,30
251,0.264403,0.318675,0.871505,0.460127,0,24
252,,0.303507,,0.781224,1,30
253,,0.338481,,0.530646,0,30
254,,0.338481,,0.530646,1,36
255,0.349707,0.340726,0.467312,0.517979,0,24
256,0.327684,0.241269,2.222842,0.989915,0,24
257,0.206882,0.243888,0.976529,0.861311,0,24
258,0.152397,0.260215,1.470214,1.201680,0,24
259,0.135184,0.239376,0.098591,1.017832,0,18
260,0.245242,0.240214,1.207680,1.044953,0,12
261,0.720706,0.305400,0.634297,1.011067,0,12
262,0.235315,0.296640,0.409679,0.935893,0,6
263,0.241889,0.290556,1.171247,0.962043,0,6
264,0.360715,0.297572,0.192666,0.885106,0,0
265,0.153775,0.277979,0.119985,0.850373,0,0
266,,0.272456,,0.697876,1,6
267,,0.280653,,0.663045,2,18
268,,0.298975,,0.547735,2,30
269,,0.326274,,0.622592,1,36
270,,0.342480,,0.505575,1,42
271,0.320725,0.262484,0.928545,0.564424,0,42
272,0.216327,0.258686,1.436612,0.769811,0,42
273,0.394534,0.289215,-0.411634,0.453235,0,42
274,,0.271340,,0.518377,0,42
275,,0.310529,,0.651174,1,48
276,0.304118,0.308926,1.289042,0.810641,0,42
277,0.340948,0.315330,1.865403,1.021594,0,30
278,,0.315330,,1.021594,1,24
279,0.541741,0.353066,0.335763,0.907289,0,18
280,0.339539,0.351133,2.352370,1.113729,0,12
281,,0.356201,,1.144593,1,18
282,0.533074,0.408992,-0.910350,0.753432,0,18
283,0.229786,0.381534,-0.526619,0.734268,0,18
284,,0.381534,,0.734268,0,18
285,,0.381534,,0.734268,1,18
286,0.371162,0.392708,2.174877,0.881908,0,18
287,0.231285,0.374431,0.537564,0.660601,0,18
288,0.146513,0.341871,1.231842,0.742207,0,12
289,0.354443,0.315115,0.704149,0.794833,0,12
290,0.402427,0.324099,0.696194,0.558237,0,12
291,0.300815,0.321188,0.851170,0.594854,0,6
292,,0.290919,,0.809883,1,12
293,0.802697,0.372763,0.064490,0.894327,0,12
294,0.230505,0.354981,1.246035,0.938290,0,12
295,0.407677,0.360836,1.332948,0.982141,0,6
296,0.198651,0.341668,3.002449,1.074093,0,6
297,,0.355466,,1.141160,1,12
298,0.202468,0.362460,2.389432,1.285858,0,12
299,0.301824,0.355883,1.024693,1.325926,0,12
